Date,Title,Article,Sentiment,clean title,clean article,polarity,cong,bjp
2008-02-07,kerala govt moots separate season for women pilgrims at sabari,"the kerala government has mooted a separate pilgrimage season for women at sabarimala ayyappa temple to end controversy over ban on entry of women of certain age groups at the hill shrine.in its affidavit filed in the apex court yesterday in response to a case seeking a direction to lift the traditional ban on women in the age group of 10 to 50 at the temple, the government has also suggested that the court could form a scholars' panel to study the proposal.the affidavit said the government was of the view that there should not be any ""gender discrimination"".though the government was for maintaining equal status for men and women, a separate season for women was necessary in view of the practical difficulties in providing facilities for women when lakhs of devotees flock in sabrimala during the pilgrimage season between november and january, it said.apparently referring to strong opposition by conservative groups against the entry of women of all ages, it said the government was not the ""last word"", as customs and traditions would also have to be taken into consideration.therefore, the court could appoint a scholars' panel to study various aspects of the issue as government has no plans to bring in a legislation. the government will go by the court's decision, the affidavit, which was filed in response to the petition by young lawyers association, said.the entry of women into the hill shrine had become a major controversy after claims by kannada actress jayamala that she had entered the sanctum sanctorum of the temple years ago.defending its stand on allowing women at the shrine, the government said traditions of sabarimala had not remained the same all through the years and there are records showing that women were allowed to worship there even in the past. the visit of women might have been restricted in view of the arduous trek through the forest path. but things have now changed as devotees could go on vehicles up to some distance of the shrine and also the communication facilities had improved considerably over the years.there were records that maharani of erstwhile travancore kingdom had visited the shrine in the last century, it said.the affidavit said the government was bound to defend the fundamental rights of all citizens regardless of religious, caste, class or gender differences.the controversy arose two years ago when jayamala claimed that she had visited the temple in the prime of her youth and even touched the lord's idol by entering the sanctum sanctorum.some women's groups seized on jayamala's claim to carry forward their campaign for temple entry right but traditionalists opposed changing the customs zealously guarded by the temple over the centuries.",0.05532407407407407,kerala govt moots separate season women pilgrims sabari,"kerala government mooted separate pilgrimage season women sabarimala ayyappa temple end controversy ban entry women certain age groups hill shrine.in affidavit filed apex court yesterday response case seeking direction lift traditional ban women age group 10 50 temple , government also suggested court could form scholars ' panel study proposal.the affidavit said government view "" gender discrimination "" .though government maintaining equal status men women , separate season women necessary view practical difficulties providing facilities women lakhs devotees flock sabrimala pilgrimage season november january , said.apparently referring strong opposition conservative groups entry women ages , said government "" last word "" , customs traditions would also taken consideration.therefore , court could appoint scholars ' panel study various aspects issue government plans bring legislation. government go court ' decision , affidavit , filed response petition young lawyers association , said.the entry women hill shrine become major controversy claims kannada actress jayamala entered sanctum sanctorum temple years ago.defending stand allowing women shrine , government said traditions sabarimala remained years records showing women allowed worship even past. visit women might restricted view arduous trek forest path. things changed devotees could go vehicles distance shrine also communication facilities improved considerably years.there records maharani erstwhile travancore kingdom visited shrine last century , said.the affidavit said government bound defend fundamental rights citizens regardless religious , caste , class gender differences.the controversy arose two years ago jayamala claimed visited temple prime youth even touched lord ' idol entering sanctum sanctorum.some women ' groups seized jayamala ' claim carry forward campaign temple entry right traditionalists opposed changing customs zealously guarded temple centuries .","{'bjp': 0, 'cong': 0}",0,0
2011-01-13,makar sankranti celebrated across country,"makar sankranti, heralding the harvest season, was celebrated across the country on friday. lakhs of devotees took holy dip in rivers and ponds to celebrate the festival.devouts in north india braved cold weather conditions and lined up before various temples to offer prayers. the festival will also be celebrated tomorrow in many areas.amidst tight security, lakhs of devotees thronged the confluence of ganga, yamuna and mythical river saraswati at allahabad to take holy dip and participate in the annual religious congregation of magh mela.long queues of devotees were seen outside various temples situated in the vicinity of the sangam and near the banks of ganga and yamuna.in haridwar too, devotees took holy dip in the ganga at har ki pauri. however, the turnout was less this time due to severe cold and fog.makar sankranti was celebrated in rajasthan with full fervour with devouts making a beeline to the holy pushkar lake in ajmer, about 100 km from jaipur and thronging galta teerth in the state capital.in jaipur, the blue sky was dotted with colourful kites on the occasion. the state government organised a kite festival near jalmahal on amber road in the city.makar sankranti is also known as uttarayan, a day when the sun starts moving northwards marking the decline of winter.according to a belief, surya (sun) visits the house of his son shani (saturn), who is the ruler of makar rashi (zodiac sign capricorn). the father and son usually do not get along well, but the sun god makes it a point to meet his son on this day of this month.in jharkhand, devout hindus bathed in various rivers and ponds in places including ranchi, jamshedpur, dhanbad and hazaribagh and enjoyed delicacies like 'tilkut', a special sweet, curd and 'chura' (beaten rice) as per custom.people in bihar took bath in various sacred rivers and ponds and offered prayers at different temples.in the national capital too, makar sankranti was celebrated with mirth as there was some respite from the cold after a slight rise in night temperature. .a large number of devotees from punjab and neighbouring areas, including haryana and rajasthan, took dip in ponds attached to various historic gurdwaras in and around muktsar in punjab on the occasion of maghi mela.the mela is held in the memory of 40 muktas (the redeemed), who sacrificed their lives fighting the mughals in the last battle of the 10th sikh guru gobind singh in 1705.according to history, the guru personally cremated the martyrs on sankrant of maghi- the day following the festival of lohri.after the dip the devotees, including women and children, listened to 'shabad kirtan' and took 'langar' (community kitchen).people in orissa prepared special dishes with rice, milk, butter and coconut and offered them to the sun god on the occasion.colourful rangoli, traditional bonfire and cultural shows marked the beginning of the three-day pongal festival, known as the mother of festivals by telugu community in silk city of berhampur on the orissa-andhra border. at some places, oriyas joined the telugu-speaking people to celebrate the festival.the main pongal festival will be celebrated tomorrow in south india.in kerala, lakhs of devotees converged at the hill shrine of sabarimala for the 'makara samkrama pooja', marking the end of the two-month-long pilgrimage to lord ayyappa temple.pilgrims had been camping at atop the hill, situated on western ghats at an altitude of 3000 feet above sea level, in makeshift tents and shacks, with devotees from andhra pradesh, tamil nadu and karnataka forming a major chunk.thousands pilgrims braved cold weather and fog in the morning to take bath at the confluence of ganga and the bay of bengal at ganga sagar island in west bengal.",0.048740310077519375,makar sankranti celebrated across country,"makar sankranti , heralding harvest season , celebrated across country friday. lakhs devotees took holy dip rivers ponds celebrate festival.devouts north india braved cold weather conditions lined various temples offer prayers. festival also celebrated tomorrow many areas.amidst tight security , lakhs devotees thronged confluence ganga , yamuna mythical river saraswati allahabad take holy dip participate annual religious congregation magh mela.long queues devotees seen outside various temples situated vicinity sangam near banks ganga yamuna.in haridwar , devotees took holy dip ganga har ki pauri. however , turnout less time due severe cold fog.makar sankranti celebrated rajasthan full fervour devouts making beeline holy pushkar lake ajmer , 100 km jaipur thronging galta teerth state capital.in jaipur , blue sky dotted colourful kites occasion. state government organised kite festival near jalmahal amber road city.makar sankranti also known uttarayan , day sun starts moving northwards marking decline winter.according belief , surya ( sun ) visits house son shani ( saturn ) , ruler makar rashi ( zodiac sign capricorn ) . father son usually get along well , sun god makes point meet son day month.in jharkhand , devout hindus bathed various rivers ponds places including ranchi , jamshedpur , dhanbad hazaribagh enjoyed delicacies like ' tilkut ' , special sweet , curd ' chura ' ( beaten rice ) per custom.people bihar took bath various sacred rivers ponds offered prayers different temples.in national capital , makar sankranti celebrated mirth respite cold slight rise night temperature. .a large number devotees punjab neighbouring areas , including haryana rajasthan , took dip ponds attached various historic gurdwaras around muktsar punjab occasion maghi mela.the mela held memory 40 muktas ( redeemed ) , sacrificed lives fighting mughals last battle 10th sikh guru gobind singh 1705.according history , guru personally cremated martyrs sankrant maghi- day following festival lohri.after dip devotees , including women children , listened ' shabad kirtan ' took ' langar ' ( community kitchen ) .people orissa prepared special dishes rice , milk , butter coconut offered sun god occasion.colourful rangoli , traditional bonfire cultural shows marked beginning three-day pongal festival , known mother festivals telugu community silk city berhampur orissa-andhra border. places , oriyas joined telugu-speaking people celebrate festival.the main pongal festival celebrated tomorrow south india.in kerala , lakhs devotees converged hill shrine sabarimala ' makara samkrama pooja ' , marking end two-month-long pilgrimage lord ayyappa temple.pilgrims camping atop hill , situated western ghats altitude 3000 feet sea level , makeshift tents shacks , devotees andhra pradesh , tamil nadu karnataka forming major chunk.thousands pilgrims braved cold weather fog morning take bath confluence ganga bay bengal ganga sagar island west bengal .","{'bjp': 0, 'cong': 0}",0,0
2011-01-14,makar sankranti celebrated across country,"makar sankranti, heralding the harvest season, was celebrated across the country on friday. lakhs of devotees took holy dip in rivers and ponds to celebrate the festival.devouts in north india braved cold weather conditions and lined up before various temples to offer prayers. the festival will also be celebrated tomorrow in many areas.amidst tight security, lakhs of devotees thronged the confluence of ganga, yamuna and mythical river saraswati at allahabad to take holy dip and participate in the annual religious congregation of magh mela.long queues of devotees were seen outside various temples situated in the vicinity of the sangam and near the banks of ganga and yamuna.in haridwar too, devotees took holy dip in the ganga at har ki pauri. however, the turnout was less this time due to severe cold and fog.makar sankranti was celebrated in rajasthan with full fervour with devouts making a beeline to the holy pushkar lake in ajmer, about 100 km from jaipur and thronging galta teerth in the state capital.in jaipur, the blue sky was dotted with colourful kites on the occasion. the state government organised a kite festival near jalmahal on amber road in the city.makar sankranti is also known as uttarayan, a day when the sun starts moving northwards marking the decline of winter.according to a belief, surya (sun) visits the house of his son shani (saturn), who is the ruler of makar rashi (zodiac sign capricorn). the father and son usually do not get along well, but the sun god makes it a point to meet his son on this day of this month.in jharkhand, devout hindus bathed in various rivers and ponds in places including ranchi, jamshedpur, dhanbad and hazaribagh and enjoyed delicacies like 'tilkut', a special sweet, curd and 'chura' (beaten rice) as per custom.people in bihar took bath in various sacred rivers and ponds and offered prayers at different temples.in the national capital too, makar sankranti was celebrated with mirth as there was some respite from the cold after a slight rise in night temperature. .a large number of devotees from punjab and neighbouring areas, including haryana and rajasthan, took dip in ponds attached to various historic gurdwaras in and around muktsar in punjab on the occasion of maghi mela.the mela is held in the memory of 40 muktas (the redeemed), who sacrificed their lives fighting the mughals in the last battle of the 10th sikh guru gobind singh in 1705.according to history, the guru personally cremated the martyrs on sankrant of maghi- the day following the festival of lohri.after the dip the devotees, including women and children, listened to 'shabad kirtan' and took 'langar' (community kitchen).people in orissa prepared special dishes with rice, milk, butter and coconut and offered them to the sun god on the occasion.colourful rangoli, traditional bonfire and cultural shows marked the beginning of the three-day pongal festival, known as the mother of festivals by telugu community in silk city of berhampur on the orissa-andhra border. at some places, oriyas joined the telugu-speaking people to celebrate the festival.the main pongal festival will be celebrated tomorrow in south india.in kerala, lakhs of devotees converged at the hill shrine of sabarimala for the 'makara samkrama pooja', marking the end of the two-month-long pilgrimage to lord ayyappa temple.pilgrims had been camping at atop the hill, situated on western ghats at an altitude of 3000 feet above sea level, in makeshift tents and shacks, with devotees from andhra pradesh, tamil nadu and karnataka forming a major chunk.thousands pilgrims braved cold weather and fog in the morning to take bath at the confluence of ganga and the bay of bengal at ganga sagar island in west bengal.",0.048740310077519375,makar sankranti celebrated across country,"makar sankranti , heralding harvest season , celebrated across country friday. lakhs devotees took holy dip rivers ponds celebrate festival.devouts north india braved cold weather conditions lined various temples offer prayers. festival also celebrated tomorrow many areas.amidst tight security , lakhs devotees thronged confluence ganga , yamuna mythical river saraswati allahabad take holy dip participate annual religious congregation magh mela.long queues devotees seen outside various temples situated vicinity sangam near banks ganga yamuna.in haridwar , devotees took holy dip ganga har ki pauri. however , turnout less time due severe cold fog.makar sankranti celebrated rajasthan full fervour devouts making beeline holy pushkar lake ajmer , 100 km jaipur thronging galta teerth state capital.in jaipur , blue sky dotted colourful kites occasion. state government organised kite festival near jalmahal amber road city.makar sankranti also known uttarayan , day sun starts moving northwards marking decline winter.according belief , surya ( sun ) visits house son shani ( saturn ) , ruler makar rashi ( zodiac sign capricorn ) . father son usually get along well , sun god makes point meet son day month.in jharkhand , devout hindus bathed various rivers ponds places including ranchi , jamshedpur , dhanbad hazaribagh enjoyed delicacies like ' tilkut ' , special sweet , curd ' chura ' ( beaten rice ) per custom.people bihar took bath various sacred rivers ponds offered prayers different temples.in national capital , makar sankranti celebrated mirth respite cold slight rise night temperature. .a large number devotees punjab neighbouring areas , including haryana rajasthan , took dip ponds attached various historic gurdwaras around muktsar punjab occasion maghi mela.the mela held memory 40 muktas ( redeemed ) , sacrificed lives fighting mughals last battle 10th sikh guru gobind singh 1705.according history , guru personally cremated martyrs sankrant maghi- day following festival lohri.after dip devotees , including women children , listened ' shabad kirtan ' took ' langar ' ( community kitchen ) .people orissa prepared special dishes rice , milk , butter coconut offered sun god occasion.colourful rangoli , traditional bonfire cultural shows marked beginning three-day pongal festival , known mother festivals telugu community silk city berhampur orissa-andhra border. places , oriyas joined telugu-speaking people celebrate festival.the main pongal festival celebrated tomorrow south india.in kerala , lakhs devotees converged hill shrine sabarimala ' makara samkrama pooja ' , marking end two-month-long pilgrimage lord ayyappa temple.pilgrims camping atop hill , situated western ghats altitude 3000 feet sea level , makeshift tents shacks , devotees andhra pradesh , tamil nadu karnataka forming major chunk.thousands pilgrims braved cold weather fog morning take bath confluence ganga bay bengal ganga sagar island west bengal .","{'bjp': 0, 'cong': 0}",0,0
2011-01-14,ldf govt responsible for sabarimala tragedy: bjp,"senior bjp leader k sreedharan pillai on saturday alleged that the the cpi-m led ldf government was responsible for the unfortunate stampede at pullumedu near sabarimala which claimed 102 lives.speaking to mediapersons in kozhikode, pillai, a former bjp state president, alleged that the state government had failed to provide basic facilities for the pilgrims.the state government did not widen the narrow traditional forest roads, which had resulted in the tragedy, he said.the centre was also equally responsible for the tragedy, he charged.demanding a judicial probe into the tragedy, pillai asked the government to give a solatium of rs 25 lakh each to the victims.bjp had submitted memorandums to the government on several occasions on the need for providing basic facilities to the pilgrims, he said.one hundred and two ayyappa pilgrims were killed and 50 injured in a stampede at pullumedu near the famous sabarimala hill shrine last night.-with pti inputs",-0.029411764705882356,ldf govt responsible sabarimala tragedy : bjp,"senior bjp leader k sreedharan pillai saturday alleged cpi-m led ldf government responsible unfortunate stampede pullumedu near sabarimala claimed 102 lives.speaking mediapersons kozhikode , pillai , former bjp state president , alleged state government failed provide basic facilities pilgrims.the state government widen narrow traditional forest roads , resulted tragedy , said.the centre also equally responsible tragedy , charged.demanding judicial probe tragedy , pillai asked government give solatium rs 25 lakh victims.bjp submitted memorandums government several occasions need providing basic facilities pilgrims , said.one hundred two ayyappa pilgrims killed 50 injured stampede pullumedu near famous sabarimala hill shrine last night.-with pti inputs","{'bjp': 2, 'cong': 0}",0,2
2011-01-14,"sabarimala stampede: 109 pilgrims killed, 50 injured","at least 109 pilgrims were killed and 50 injured in the worst tragedy that struck sabarimala pilgrims in a decade on friday night.most of the victims who perished in the tragedy were from tamil nadu, andhdra pradesh and karnataka, who returning home through the forest route after makarajyti darshan at the hillshrine of lord ayyappa last evening.""we have recovered all bodies by rescue work conducted overnight despite heavy mist and the remoteness of the hilly terrain"", state dgp jacob punnoose said.the tragedy occurred when a jeep carrying pilgrims ran into a crowd and fell to the ground, killing some of the people on the spot and paving the way for the stampede, rescuers said.thirty-eight bodies have been identified so far. relatives of pilgrims from tamil nadu, who have not returned home, have arrived in vandiperiyar to look for them, he said, adding that photographs and particulars of the dead will be made available to the relatives to help them locate their dear ones.speaking about the injured, punnoose said the number of injured is quite few because they were evacuated first and were admitted to a hospital in tamil nadu. some others have also received minor injuries.m aneesh, one of the early rescuers to reach the spot, said the mishap was caused by the jeep which ran into the crowd and turned turtle.while some people who got trapped under the jeep died it also paved the way for the stampede as thousands of pilgrims had convered at pulmedu area, used mostly by devotees from tamil nadu and andhra pradesh for returning home after darshan, he said.""i have never seen such a huge crowd at pulmedu in my life. the flow of pilgrims returning was much more than anybody's expectations"", aneesh, who hails from the area said.kerala deveswom minister kadannapally ramachandran also said the rush of pilgrims had been much higher than expected.""though arrangements for controlling the crowd were on usual scale, the flow of people had been much more that all expectations"", the minister said from vandiperiyar.the two-month long pilgrimage which began in mid-november had passed off by and large incident-free till friday night.oer 30 million devotees had visited the shrine during the season.with pti inputs",0.02018633540372672,"sabarimala stampede : 109 pilgrims killed , 50 injured","least 109 pilgrims killed 50 injured worst tragedy struck sabarimala pilgrims decade friday night.most victims perished tragedy tamil nadu , andhdra pradesh karnataka , returning home forest route makarajyti darshan hillshrine lord ayyappa last evening. "" recovered bodies rescue work conducted overnight despite heavy mist remoteness hilly terrain "" , state dgp jacob punnoose said.the tragedy occurred jeep carrying pilgrims ran crowd fell ground , killing people spot paving way stampede , rescuers said.thirty-eight bodies identified far. relatives pilgrims tamil nadu , returned home , arrived vandiperiyar look , said , adding photographs particulars dead made available relatives help locate dear ones.speaking injured , punnoose said number injured quite evacuated first admitted hospital tamil nadu. others also received minor injuries.m aneesh , one early rescuers reach spot , said mishap caused jeep ran crowd turned turtle.while people got trapped jeep died also paved way stampede thousands pilgrims convered pulmedu area , used mostly devotees tamil nadu andhra pradesh returning home darshan , said. "" never seen huge crowd pulmedu life. flow pilgrims returning much anybody ' expectations "" , aneesh , hails area said.kerala deveswom minister kadannapally ramachandran also said rush pilgrims much higher expected. "" though arrangements controlling crowd usual scale , flow people much expectations "" , minister said vandiperiyar.the two-month long pilgrimage began mid-november passed large incident-free till friday night.oer 30 million devotees visited shrine season.with pti inputs","{'bjp': 0, 'cong': 0}",0,0
2011-01-14,tn govt announces rs 1 lakh each for next of kin of sabarimala victims,"tamil nadu government on saturday announced rs one lakh each as compensation to the next of the kin of the stampede victims from the state who died at pulumedu in kerala.tamil nadu chief minister m karunanidhi expressed his condolences to families of the victims of the tragedy and directed that compensation be paid from the chief minister's general relief fund, a state government release said.he also announced rs 25,000 be paid to the injured and directed the theni district collector to rush required medical assistance and ambulances to the accident spot, the release said.-with pti inputs",0.016666666666666673,tn govt announces rs 1 lakh next kin sabarimala victims,"tamil nadu government saturday announced rs one lakh compensation next kin stampede victims state died pulumedu kerala.tamil nadu chief minister karunanidhi expressed condolences families victims tragedy directed compensation paid chief minister ' general relief fund , state government release said.he also announced rs 25,000 paid injured directed theni district collector rush required medical assistance ambulances accident spot , release said.-with pti inputs","{'bjp': 0, 'cong': 0}",0,0
2011-01-14,"reddy, naidu condole death of sabarimala pilgrims","andhra pradesh chief minister n kiran kumar reddy and leader of opposition n chandrababu naidu on saturday expressed shock and grief over the death of over 102 ayyappa devotees in a stampede near sabarimala in kerala.pti photo: body of an ayyappa devotee is taken to a hospital for postmortem after a stampede near sabarimala temple in idukki district of kerala.preliminary information reaching here said 18 of the deceased were devotees from andhra pradesh.the chief minister directed the state government officials to get in touch with their counterparts in kerala to bring the bodies of the deceased to the state and extend required medical aid to those injured.a help desk has been opened in the state secretariat here for co-ordinating relief measures.principal secretary (political) r m gonela informed that the kerala government has been requested to extend all required help, while efforts were on to secure full details related to devotees hailing from ap who were killed or injured in the tragic incident.chandrababu wanted the state government to immediately send a team of officials to kerala to monitor the situation and bring the bodies of deceased to the state. he urged the kerala government to improve facilities in and around sabarimalai to ensure that such incidents did not recur in future.he also demanded payment of an ex-gratia of rs five lakh each to the kin of those killed and rs one lakh to those injured.communist party of india (marxist) politburo member and state secretary b v raghavulu expressed shock over the sabarimalai incident and extended his sympathies to the bereaved families.-with pti inputs",-0.08333333333333333,"reddy , naidu condole death sabarimala pilgrims","andhra pradesh chief minister n kiran kumar reddy leader opposition n chandrababu naidu saturday expressed shock grief death 102 ayyappa devotees stampede near sabarimala kerala.pti photo : body ayyappa devotee taken hospital postmortem stampede near sabarimala temple idukki district kerala.preliminary information reaching said 18 deceased devotees andhra pradesh.the chief minister directed state government officials get touch counterparts kerala bring bodies deceased state extend required medical aid injured.a help desk opened state secretariat co-ordinating relief measures.principal secretary ( political ) r gonela informed kerala government requested extend required help , efforts secure full details related devotees hailing ap killed injured tragic incident.chandrababu wanted state government immediately send team officials kerala monitor situation bring bodies deceased state. urged kerala government improve facilities around sabarimalai ensure incidents recur future.he also demanded payment ex-gratia rs five lakh kin killed rs one lakh injured.communist party india ( marxist ) politburo member state secretary b v raghavulu expressed shock sabarimalai incident extended sympathies bereaved families.-with pti inputs","{'bjp': 0, 'cong': 0}",0,0
2011-01-15,sabarimala stampede: crime branch begins investigation,"the special team of the crime branch of the kerala police, which began investigation into friday's stampede that claimed the lives of 102 ayyappa pilgrims, will submit its initial report in four days.pti photo: sp(crime branch) s surendran, who is spearheading the sabarimala stampede inquiry, at the incident site in pullumedu, kerala on sunday.the team head sp s surendran, who leads the hurt and homicide wing of the crime branch, said the report including forensic findings would be submitted to adgp (crime branch) vinson m paul in four days.the six-member team visited the accident spot and took evidences. forensic experts also visited pullmedu area where the mishap occurred, official sources said.besides the crime branch probe, kerala government had also announced a judicial inquiry into the mishap which occurred when the devotees were heading home after witnessing 'makara jyoti', considered as a divine light that flickers across the eastern horizon after the 'arti' at the lord ayyappa temple.initial reports had stated that a minor accident involving a jeep and an autorickshaw led to a commotion triggering the stampede.police on sunday denied reports that sufficient contingents of personnel were not deployed at pullumedu route.police also claimed that the area being part of the periyar tiger reserve it was the responsibility of the forest department to make sufficient arrangements there.meanwhile, six more bodies at kumali hospital had been indetified and arrangements made for their sending to respective places. most of them were from tamil nadu. now the identity of four more victims are to be asecertained, hospital sources said.-with pti inputs",0.2758928571428572,sabarimala stampede : crime branch begins investigation,"special team crime branch kerala police , began investigation friday ' stampede claimed lives 102 ayyappa pilgrims , submit initial report four days.pti photo : sp( crime branch ) surendran , spearheading sabarimala stampede inquiry , incident site pullumedu , kerala sunday.the team head sp surendran , leads hurt homicide wing crime branch , said report including forensic findings would submitted adgp ( crime branch ) vinson paul four days.the six-member team visited accident spot took evidences. forensic experts also visited pullmedu area mishap occurred , official sources said.besides crime branch probe , kerala government also announced judicial inquiry mishap occurred devotees heading home witnessing ' makara jyoti ' , considered divine light flickers across eastern horizon ' arti ' lord ayyappa temple.initial reports stated minor accident involving jeep autorickshaw led commotion triggering stampede.police sunday denied reports sufficient contingents personnel deployed pullumedu route.police also claimed area part periyar tiger reserve responsibility forest department make sufficient arrangements there.meanwhile , six bodies kumali hospital indetified arrangements made sending respective places. tamil nadu. identity four victims asecertained , hospital sources said.-with pti inputs","{'bjp': 0, 'cong': 0}",0,0
2011-02-21,"after 2g jpc victory, bjp pushes manmohan on isro-devas deal","prime minister manmohan singh.bjp on tuesday demanded that prime minister manmohan singh clarify in parliament his stand on the isro-devas multimedia deal for s-band allocation, alleging that he was directly responsible for the anomalies as the department of space was headed by him.""the devas scam is bigger than the 2g spectrum scam. we will raise the issue in parliament next week. the prime minister is directly responsible for it as the department of space is under him. he should give a clarification in parliament,"" deputy leader of bjp in lok sabha gopinath munde told reporters.the bjp parliamentary party meeting discussed the issue and took the decision that the matter should be raised in the house next week.the jpc issue was also discussed in the meeting with party leaders informing the mps that constitution of the panel would be announced by the prime minister on tuesday.other issues like commonwealth games scam, the adarsh housing society scam, price rise, internal security, ration scam in the army, black money stashed abroad, chinese intrusions and functioning of the cbi will also be raised by the principal opposition in parliament.harassment and killing of indian fishermen by the sri lankan navy, sabarimala stampede, tiranga yatra and the treatment meted out to bjp workers by the government will also be raised by the party in short duration and calling attention motions in parliament. - with inputs from pti",0.025925925925925932,"2g jpc victory , bjp pushes manmohan isro-devas deal","prime minister manmohan singh.bjp tuesday demanded prime minister manmohan singh clarify parliament stand isro-devas multimedia deal s-band allocation , alleging directly responsible anomalies department space headed him. "" devas scam bigger 2g spectrum scam. raise issue parliament next week. prime minister directly responsible department space him. give clarification parliament , "" deputy leader bjp lok sabha gopinath munde told reporters.the bjp parliamentary party meeting discussed issue took decision matter raised house next week.the jpc issue also discussed meeting party leaders informing mps constitution panel would announced prime minister tuesday.other issues like commonwealth games scam , adarsh housing society scam , price rise , internal security , ration scam army , black money stashed abroad , chinese intrusions functioning cbi also raised principal opposition parliament.harassment killing indian fishermen sri lankan navy , sabarimala stampede , tiranga yatra treatment meted bjp workers government also raised party short duration calling attention motions parliament. - inputs pti","{'bjp': 3, 'cong': 0}",0,3
2011-11-21,sabarimala: huge crowds throng the temple,"the sabarimala pilgrimage in kerala is one of the most famous hindu pilgrim centres in india and has earned itself the tag of the 'mecca for hindus'.the temple, situated on a hilltop, has been crowded since wednesday evening and pilgrims mostly from neighbouring tamil nadu and andhra pradesh stood in long queues - each extending to over a kilometre - waiting for the temple to open.with tragedy striking last season, this time the number of security personnel have been increased. a new footpath, a new bridge and a slew of other measures have been taken to decongest the route.kerala director general of police jacob punnoose said that for a smoother and less crowded atmosphere, they have set up blocks en route to the temple to avoid any stampede in case of an excessive rush of devotees.state devasom (the organisation that looks after the temple administration) minister v.s. sivakumar said this time there has been a change in the time at which the temple would open.it will open at 3 a.m. till 1 p.m. and then open again at 3 p.m. till 11.45 p.m. heavy rush was witnessed at the kottayam railway station since wednesday evening when pilgrims arrived in large numbers from tamil nadu and andhra pradesh. with the administration still organising steps for a smooth pilgrimage, the scene was chaotic.the kerala state road transport corporation has special counters for the pilgrims and they operate numerous special pilgrim trips to the temple town, around 100 km from kottayam.situated on the mountain ranges of the western ghats at an altitude of 914 metres above sea level, sabarimala temple is four km uphill from pamba in pathanamthitta district.the temple, which bars the entry of women who have attained puberty, is accessible only on foot from pamba.even though the temple is now open throughout the year, the peak pilgrimage season begins on the first day of the malayalam month in november and closes on the first day of the malayalam month in january.as many as 100 people were killed in the stampede in january this year when pilgrims were returning after watching the celestial makara jyothi light, the most important event of the pilgrimage, from a hillock some 30 km from the sabarimala temple.- with inputs from ians ",0.1667072510822511,sabarimala : huge crowds throng temple,"sabarimala pilgrimage kerala one famous hindu pilgrim centres india earned tag ' mecca hindus ' .the temple , situated hilltop , crowded since wednesday evening pilgrims mostly neighbouring tamil nadu andhra pradesh stood long queues - extending kilometre - waiting temple open.with tragedy striking last season , time number security personnel increased. new footpath , new bridge slew measures taken decongest route.kerala director general police jacob punnoose said smoother less crowded atmosphere , set blocks en route temple avoid stampede case excessive rush devotees.state devasom ( organisation looks temple administration ) minister v.s. sivakumar said time change time temple would open.it open 3 a.m. till 1 p.m. open 3 p.m. till 11.45 p.m. heavy rush witnessed kottayam railway station since wednesday evening pilgrims arrived large numbers tamil nadu andhra pradesh. administration still organising steps smooth pilgrimage , scene chaotic.the kerala state road transport corporation special counters pilgrims operate numerous special pilgrim trips temple town , around 100 km kottayam.situated mountain ranges western ghats altitude 914 metres sea level , sabarimala temple four km uphill pamba pathanamthitta district.the temple , bars entry women attained puberty , accessible foot pamba.even though temple open throughout year , peak pilgrimage season begins first day malayalam month november closes first day malayalam month january.as many 100 people killed stampede january year pilgrims returning watching celestial makara jyothi light , important event pilgrimage , hillock 30 km sabarimala temple.- inputs ians","{'bjp': 0, 'cong': 0}",0,0
