Date,Title,Article,Sentiment,clean title,clean article,polarity,cong,bjp
2010-07-14,pandemonium in orissa assembly over coal scam,"orissa assembly was stalled today as opposition congress stormed into the well alleging involvement of two ministers in the coal scam and demanding a statement by the chief minister besides a debate on the issue., as soon as the house assembled for the day, leader of opposition bhupinder singh drew the speaker’s attention to reports on alleged involvement of urban development minister badrinarayan patra and school and mass education minister pratap jena in the coal scam and demanded a debate on the matter suspending question hour., singh said the two bjd ministers were allegedly involved in the coal scam during their tenure as the chairman of state-owned orissa small scale industries corporation, as his plea went unheeded, other congress members trooped into the well and some of them tried to climb the speaker’s table to press for their demand, leading to uproar in the house on the opening day of the second phase of the monsoon session after a fortnight long break., as speaker pradip amat’s plea for order to allow the question hour before taking up any other matter fell on deaf ears, he adjourned the house for an hour., when the house reassembled, the opposition was informed that the government was ready for discussion on an adjournment motion moved by them on coal scam., while congress members insisted that chief minister naveen patnaik make a statement on the alleged involvement of the two ministers in the coal scam, parliamentary affairs and industries minister raghunath mohanty said he was ready to reply as the chief minister was away in delhi for a meeting., as pandemonium resurfaced with congress members storming into the well, the house was again adjourned till 3 pm.",-0.040909090909090916,pandemonium orissa assembly coal scam,"orissa assembly stalled today opposition congress stormed well alleging involvement two ministers coal scam demanding statement chief minister besides debate issue. , soon house assembled day , leader opposition bhupinder singh drew speaker ’ attention reports alleged involvement urban development minister badrinarayan patra school mass education minister pratap jena coal scam demanded debate matter suspending question hour. , singh said two bjd ministers allegedly involved coal scam tenure chairman state-owned orissa small scale industries corporation , plea went unheeded , congress members trooped well tried climb speaker ’ table press demand , leading uproar house opening day second phase monsoon session fortnight long break. , speaker pradip amat ’ plea order allow question hour taking matter fell deaf ears , adjourned house hour. , house reassembled , opposition informed government ready discussion adjournment motion moved coal scam. , congress members insisted chief minister naveen patnaik make statement alleged involvement two ministers coal scam , parliamentary affairs industries minister raghunath mohanty said ready reply chief minister away delhi meeting. , pandemonium resurfaced congress members storming well , house adjourned till 3 pm .","{'bjp': 0, 'cong': 4}",4,0
2012-06-01,cbi begins probe into coal scam,"the central bureau of investigation on friday initiated a ‘preliminary enquiry' (pe) into alleged irregularities in the use of coal blocks allotted to private companies between 2006 and 2009., the move comes after the central vigilance commission on thursday asked the cbi to look into the issue following complaints by two bjp mps., though the pe has been registered against unknown persons, cbi officials said the probe would primarily focus on the alleged irregularities which occurred between 2006 and 2009., the cvc forwarded to the cbi the complaints from prakash javadekar and hansraj gangaram ahir, who alleged that under prime minister manmohan singh, who was also coal minister then , the government did not follow the auction route and allocated coal blocks to benefit certain private firms.",0.01948051948051948,cbi begins probe coal scam,"central bureau investigation friday initiated ‘preliminary enquiry ' ( pe ) alleged irregularities use coal blocks allotted private companies 2006 2009. , move comes central vigilance commission thursday asked cbi look issue following complaints two bjp mps. , though pe registered unknown persons , cbi officials said probe would primarily focus alleged irregularities occurred 2006 2009. , cvc forwarded cbi complaints prakash javadekar hansraj gangaram ahir , alleged prime minister manmohan singh , also coal minister , government follow auction route allocated coal blocks benefit certain private firms .","{'bjp': 1, 'cong': 0}",0,1
2012-08-20,amusing claim,"the upa government’s claim that there could not be a more transparent policy for allocation of coal blocks —which according to the comptroller and auditor general caused a loss of rs.1.86 lakh crore to the exchequer and brought windfall gains to private firms — is amusing., our babus want to cut the subsidy on fertilizers and diesel but they remain silent when corporates make huge money from government transactions., k. rajesh,, kolar, have we, as a nation, become immune to scams and corruption, so much so that we feel nothing can be done? i am also a bit surprised that team anna and ramdev are silent on corporate corruption. non-political people should come together to fight corruption everywhere., we know that our politicians will never lift a finger against it as they profit from scams., varghese manimala,, hyderabad, it is disheartening to find that the congress-led upa government has caused great losses to the public exchequer in deal after deal. the rejection of the cag’s report will not take the country on the path of development. corruption has reached its worst levels and cannot be tolerated any more. a strong lokpal is the need of the hour., faninder shekhar,, chandigarh, the beleaguered upa government should wake up at least now — the losses incurred by the coal scam have crossed the 2g scam figures., every time the losses increase, private parties are the beneficiaries and the aam aadmi is the loser., j.s. sudheer vyas,, anantapur",0.1343137254901961,amusing claim,"upa government ’ claim could transparent policy allocation coal blocks — according comptroller auditor general caused loss rs.1.86 lakh crore exchequer brought windfall gains private firms — amusing. , babus want cut subsidy fertilizers diesel remain silent corporates make huge money government transactions. , k. rajesh ,, kolar , , nation , become immune scams corruption , much feel nothing done ? also bit surprised team anna ramdev silent corporate corruption. non-political people come together fight corruption everywhere. , know politicians never lift finger profit scams. , varghese manimala ,, hyderabad , disheartening find congress-led upa government caused great losses public exchequer deal deal. rejection cag ’ report take country path development. corruption reached worst levels cannot tolerated more. strong lokpal need hour. , faninder shekhar ,, chandigarh , beleaguered upa government wake least — losses incurred coal scam crossed 2g scam figures. , every time losses increase , private parties beneficiaries aam aadmi loser. , j.s. sudheer vyas ,, anantapur","{'bjp': 0, 'cong': 0}",0,0
2012-08-30,politics of coal,"it was quite amusing to read finance minister p. chidambaram’s clarification that he never used the phrase ‘zero loss’ while talking about the coal blocks allocation (aug. 29). as the editor has rightly responded, what is the difference between asking ‘where is the loss,’ and saying “zero loss”? a person with even a rudimentary knowledge of english will agree that both mean the same., k. ravi kumar,, bangalore, it is clear that mr. chidambaram’s words implied ‘zero loss.’ such a clarification is not expected from the finance minister of the country., narasimha kulkarni,, surathkal, mr. chidambaram’s weird reasoning that a loss can occur only when coal is taken out of mother earth, sonia gandhi’s declaration of war on the bjp, applauded by the upa coterie, and the lost-to-reason demand by the opposition that the prime minister resign — all these show one thing for certain. our politicians have no thought to spare for the nation which is already on a slippery economic path and has no clue on how to control the negative agenda of various destructionist elements. the scam ridden upa ii, which has already done enough harm, is out to gag the cag., k.r.a. narasiah,, chennai, the editorial “waiting for winter” (aug. 29) has rightly cautioned the congress against the perils of trying to meet a belligerent opposition with aggressive posturing without making any effort to win back public trust. the bjp did not invent the coal scam. it was exposed by the cag. an electoral victory sanctions the privilege to rule, not misrule., if the congress managers ask a cross-section of people whether they are satisfied with the government’s response to various scams, they will realise that the party’s image has sunk to a new low., v.n. mukundarajan,, thiruvananthapuram, with the bjp finding it increasingly difficult to sustain its bellicose stance towards the congress on coalgate, the congress appears to have embarked on the path of counter-aggression., with both sides locked in a fierce political battle, neither wanting to cede an inch to the other, the monsoon session of parliament is under the dire threat of being washed out., pradyut hande,",0.055176073926073925,politics coal,"quite amusing read finance minister p. chidambaram ’ clarification never used phrase ‘zero loss ’ talking coal blocks allocation ( aug. 29 ) . editor rightly responded , difference asking ‘where loss , ’ saying “zero loss ” ? person even rudimentary knowledge english agree mean same. , k. ravi kumar ,, bangalore , clear mr. chidambaram ’ words implied ‘zero loss. ’ clarification expected finance minister country. , narasimha kulkarni ,, surathkal , mr. chidambaram ’ weird reasoning loss occur coal taken mother earth , sonia gandhi ’ declaration war bjp , applauded upa coterie , lost-to-reason demand opposition prime minister resign — show one thing certain. politicians thought spare nation already slippery economic path clue control negative agenda various destructionist elements. scam ridden upa ii , already done enough harm , gag cag. , k.r.a. narasiah ,, chennai , editorial “waiting winter ” ( aug. 29 ) rightly cautioned congress perils trying meet belligerent opposition aggressive posturing without making effort win back public trust. bjp invent coal scam. exposed cag. electoral victory sanctions privilege rule , misrule. , congress managers ask cross-section people whether satisfied government ’ response various scams , realise party ’ image sunk new low. , v.n. mukundarajan ,, thiruvananthapuram , bjp finding increasingly difficult sustain bellicose stance towards congress coalgate , congress appears embarked path counter-aggression. , sides locked fierce political battle , neither wanting cede inch , monsoon session parliament dire threat washed out. , pradyut hande ,","{'bjp': 3, 'cong': 4}",4,3
2012-08-31,mirage of 1989 on the horizon of 2014,"the year 2012 has begun to increasingly resemble the tumultuous months before the countdown began to the 1989 general election. then too, as now, there was disenchantment and resentment simmering against the ruling party accused of corruption and inspiring political formations to harness these sentiments to dislodge it from power. then too, as now, divisive communal issues were appended to the political agenda to broaden the appeal of the campaign against corruption. then too, as now, there was anger and fear and hope in the air, creating an ambience in which every voter, particularly in north india, was swayed to cast his ballot in very different ways than he or she had in the past., yet these thematic similarities gloss over the remarkable differences between the indian political reality of 1989 and 2012. then, unlike now, coalition governance hadn’t established roots in a system over which the congress dominated. then, unlike now, the political landscape didn’t have a multiplicity of small parties which were willing to support the congress or bharatiya janata party (bjp) at the centre in exchange for governing their respective states. then, unlike now, the indian voter was averse to rooting for coalitions, believing unstable governments at the centre were inimical to national interests., corruption, these differences raise the question: could the return of two cs — corruption and communalism — before the 2014 general election usher in sweeping, even cataclysmic, changes similar to what the 1989 election produced?, but first, the thematic similarities. irrespective of the explanations the congress has been trotting out for its 2g and coal mine allocation policies, it is unlikely to persuade people into believing in the innocence of the manmohan singh government. remember the script of the pre-1989 months? the more the rajiv gandhi government denied commissions were paid in the bofors deal, the more suspicious people became. again, as in 1989, the coal scam has discredited the prime minister’s office, rendering it vulnerable to direct attacks from the opposition. prime minister manmohan singh and his team have also taken to adopting a belligerent posture against comptroller and auditor general vinod rai, reminiscent of rajiv gandhi’s snide and caustic remarks against v.p. singh, who had spearheaded the campaign of corruption then. it generated a groundswell against the congress., and communalism, closely entwined with the issue of corruption in 1989 was that of communalism. in the weeks before the country went to polls, the sangh parivar sought to redefine the idea of india through its decision to launch the shilanyas ceremony for building a ram temple at the site of the babri masjid in ayodhya. consecrated bricks were ferried from around the country, consequently fusing the political and the religious. simultaneously, the sangh provided organisational support to v.p. singh in his election campaign and deftly combined corruption and communalism in a volatile mix of politics., there are some telling signs of what the sangh’s game plan could be for the 2014 election. for one, the increasing murmur in the sangh to project gujarat chief minister narendra modi as its prime ministerial candidate aims to combine hindutva with corruption, particularly as a veritable myth has been created around his penchant for development and his presumed incorruptible style of governance. the alacrity with which the sangh-bjp tried to exploit the ethnic/communal clashes in assam underlines its adamant refusal to eschew its socially divisive policies. these will remain on its agenda as it adopts the corruption issue to broaden its appeal., yet 2014 is unlikely to witness a repeat of 1989. for one, v.p. singh’s campaign had a decisive edge because emerging as a whistle-blower from inside the rajiv gandhi government, he was hailed for abnegating the charm of office for upholding probity in office, and becoming both a contrasting figure to those accused of corruption as well as a rallying figure for mass disaffection. it was the reason why opposition parties veered towards him., in the absence of a singh-like whistle-blower in 2012, the mantle of leadership of the campaign against corruption should have been the principal opposition party’s. this presumes the party must boast credible credentials, or at least a new leadership which hasn’t yet governed to sully its image. this advantage the bjp forfeited during its six years of governance, between 1998 and 2004. worse, its government in karnataka has become a symbol of crony capitalism, corruption, and poor governance. it can scarcely speak of dr. singh’s complicity in the fraudulent allocation of mines at the time its own government in chhattisgarh has been accused of the same., civil society, the disrepute of the political class explains why the campaign against corruption in 2012, unlike 1989, has become the civil society’s preserve. the bjp had hoped to piggyback team anna to reap the electoral dividend, but was outmanoeuvred as the latter decided to float its own party and adopt the anti-bjp, anti-congress stance., nervous that team anna could eat into its urban vote, the saffron brigade has propped up baba ramdev who can combine the two cs in his campaign. but even ramdev’s credibility has been eroded considerably over the last one year, evoking mirth rather than an inspiring impulse., unlike in 1989, the bjp countenances an acute problem. while its campaign against corruption sounds hollow in the backdrop of its deplorable record, its perennial desire to reinvent hindutva runs the risk of alienating its allies. as seen already, the attempt to project mr. modi triggered open and stiff resistance from bihar chief minister nitish kumar, as will perhaps its attempt to harp on the issue of “illegal migration” from bangladesh.",0.030437409812409826,mirage 1989 horizon 2014,"year 2012 begun increasingly resemble tumultuous months countdown began 1989 general election. , , disenchantment resentment simmering ruling party accused corruption inspiring political formations harness sentiments dislodge power. , , divisive communal issues appended political agenda broaden appeal campaign corruption. , , anger fear hope air , creating ambience every voter , particularly north india , swayed cast ballot different ways past. , yet thematic similarities gloss remarkable differences indian political reality 1989 2012. , unlike , coalition governance ’ established roots system congress dominated. , unlike , political landscape ’ multiplicity small parties willing support congress bharatiya janata party ( bjp ) centre exchange governing respective states. , unlike , indian voter averse rooting coalitions , believing unstable governments centre inimical national interests. , corruption , differences raise question : could return two cs — corruption communalism — 2014 general election usher sweeping , even cataclysmic , changes similar 1989 election produced? , first , thematic similarities. irrespective explanations congress trotting 2g coal mine allocation policies , unlikely persuade people believing innocence manmohan singh government. remember script pre-1989 months ? rajiv gandhi government denied commissions paid bofors deal , suspicious people became. , 1989 , coal scam discredited prime minister ’ office , rendering vulnerable direct attacks opposition. prime minister manmohan singh team also taken adopting belligerent posture comptroller auditor general vinod rai , reminiscent rajiv gandhi ’ snide caustic remarks v.p. singh , spearheaded campaign corruption then. generated groundswell congress. , communalism , closely entwined issue corruption 1989 communalism. weeks country went polls , sangh parivar sought redefine idea india decision launch shilanyas ceremony building ram temple site babri masjid ayodhya. consecrated bricks ferried around country , consequently fusing political religious. simultaneously , sangh provided organisational support v.p. singh election campaign deftly combined corruption communalism volatile mix politics. , telling signs sangh ’ game plan could 2014 election. one , increasing murmur sangh project gujarat chief minister narendra modi prime ministerial candidate aims combine hindutva corruption , particularly veritable myth created around penchant development presumed incorruptible style governance. alacrity sangh-bjp tried exploit ethnic/communal clashes assam underlines adamant refusal eschew socially divisive policies. remain agenda adopts corruption issue broaden appeal. , yet 2014 unlikely witness repeat 1989. one , v.p. singh ’ campaign decisive edge emerging whistle-blower inside rajiv gandhi government , hailed abnegating charm office upholding probity office , becoming contrasting figure accused corruption well rallying figure mass disaffection. reason opposition parties veered towards him. , absence singh-like whistle-blower 2012 , mantle leadership campaign corruption principal opposition party ’ s. presumes party must boast credible credentials , least new leadership ’ yet governed sully image. advantage bjp forfeited six years governance , 1998 2004. worse , government karnataka become symbol crony capitalism , corruption , poor governance. scarcely speak dr. singh ’ complicity fraudulent allocation mines time government chhattisgarh accused same. , civil society , disrepute political class explains campaign corruption 2012 , unlike 1989 , become civil society ’ preserve. bjp hoped piggyback team anna reap electoral dividend , outmanoeuvred latter decided float party adopt anti-bjp , anti-congress stance. , nervous team anna could eat urban vote , saffron brigade propped baba ramdev combine two cs campaign. even ramdev ’ credibility eroded considerably last one year , evoking mirth rather inspiring impulse. , unlike 1989 , bjp countenances acute problem. campaign corruption sounds hollow backdrop deplorable record , perennial desire reinvent hindutva runs risk alienating allies. seen already , attempt project mr. modi triggered open stiff resistance bihar chief minister nitish kumar , perhaps attempt harp issue “illegal migration ” bangladesh .","{'bjp': 4, 'cong': 4}",4,4
2012-09-17,tdp opposes fdi in retail sector,"telugu desam party polit bureau member kinjarapu yerrannaidu addressing a press conference in vijayawada on sunday. photo: ch. vijaya bhaskar , the telugu desam party has alleged that the congress-led united progressive alliance government at centre has raked up foreign direct investment (fdi) issue only to divert the attention of the nation from scams that were rocking the parliament., addressing a press conference in vijayawada on sunday, tdp polit bureau member k. yerrannaidu said that the upa government was taking unilateral decisions without consulting the opposition and state governments. the centre has decided to allow 51 per cent fdi in retail sector though it has no support from its own allies, he said., it was a ploy to distract the attention from 2g and coal scams and hike in diesel price and cap on supply of subsidised lpg cylinders, he opined. the centre was hurriedly pushing the decision without holding any debate. allowing the fdi in the retail sector was fraught with serious repercussions, he added.",-0.05119047619047619,tdp opposes fdi retail sector,"telugu desam party polit bureau member kinjarapu yerrannaidu addressing press conference vijayawada sunday. photo : ch. vijaya bhaskar , telugu desam party alleged congress-led united progressive alliance government centre raked foreign direct investment ( fdi ) issue divert attention nation scams rocking parliament. , addressing press conference vijayawada sunday , tdp polit bureau member k. yerrannaidu said upa government taking unilateral decisions without consulting opposition state governments. centre decided allow 51 per cent fdi retail sector though support allies , said. , ploy distract attention 2g coal scams hike diesel price cap supply subsidised lpg cylinders , opined. centre hurriedly pushing decision without holding debate. allowing fdi retail sector fraught serious repercussions , added .","{'bjp': 0, 'cong': 0}",0,0
2013-04-21,tough time ahead for govt as parliament resumes tomorrow,"government is likely to face a tough time in parliament which resumes on monday after a recess with the opposition announcing that it will protest against the jpc report on 2g spectrum allocations and the reported vetting by the law ministry of the cbi report on coal scam., even as the government prepared the ground for a fruitful session by reaching out to main opposition bjp on the land acquisition bill, new disclosures in the media might play a spoiler for it., bjp president rajnath singh expressed strong resentment over the jpc report which has given a clean chit to prime minister manmohan singh and finance minister p chidambaram in the 2g case., what has drawn the ire of bjp even more is the allegation in the report that the telecom policy of the erstwhile atal bihari vajpayee government had led to a huge loss to the exchequer., left parties are also unhappy with the report and have decided to vent their displeasure in parliament, which meets after a break of four weeks., reports of the law ministry vetting and making changes in the cbi report - which was to be submitted to the supreme court directly - on the coal scam has also miffed both the bjp and the left parties., opposition has alleged that the scam goes right up to the doorstep of the pmo and it would not let go this opportunity to corner the government., the manmohan singh dispensation was looking forward to passage of some crucial bills in the remaining part of the budget session which gets over on may 10., a consensus has been reached between congress and bjp on the land acquisition bill and it is likely to come up for discussion and passage., the food security bill, insurance and pensions bills, pending for a long time are also expected to be taken up., government is hopeful of convincing opposition parties and getting these bills passed., the left parties are opposed to these three bills., cpi(m) leader prakash karat has demanded that the land acquisition bill should be sent to the standing committee or a joint select committee., bjp is opposed to increasing the fdi from the present 26 per cent to 49 per cent in the insurance and pensions bills but finance minister p. chidambaram has exuded confidence of winning its support., the bjp president has not said a categorical “no” to the government., the brutal rape of a five-year-old girl in delhi is likely to be raised in a big way, with bjp leader sushma swaraj demanding capital punishment in child rape cases and in cases involving brutality and barbarity while making the new anti-rape law more stringent., the issue of exchange of enclaves with bangladesh at the border may also come up in this session. though initially bjp was opposed to it, there has been a rethink after a few meetings between its top leaders and the upa ministers., government may also have to keep sp and bsp in good humour as it is dependent on the outside support of these two parties together accounting for 43 members in the lok sabha after dmk walked out of the upa coalition., with the finance bill and some demands for grants still to be passed, the government would not like to take any risk., sp chief mulayam singh yadav has been threatening to part ways withe the upa on one pretext or the other., the union cabinet cleared rs 4,400 crore for the backward bundelkhand region of uttar pradesh, which is facing drought. mr. yadav has been demanding a special package for up., former upa ally tmc may also create uproar in both houses on the incident involving west bengal chief minister mamata banerjee at the planning commission here when she had to face angry protesters from the left parties., in a bid to ensure there is no repeat of chaos of the first part of the budget session, a distressed rajya sabha chairman hamid ansari on sunday mooted automatic suspension of disorderly members and naming them in a house bulletin but there was no political consensus., the moves were made by mr. ansari at an all-party meeting convened by him to ensure smooth proceedings in the upper house on the eve of the resumption of the budget session which concludes on may 10., mr. ansari also mooted deferred telecast of the proceedings but it did not get the backing.",0.0784133855562427,tough time ahead govt parliament resumes tomorrow,"government likely face tough time parliament resumes monday recess opposition announcing protest jpc report 2g spectrum allocations reported vetting law ministry cbi report coal scam. , even government prepared ground fruitful session reaching main opposition bjp land acquisition bill , new disclosures media might play spoiler it. , bjp president rajnath singh expressed strong resentment jpc report given clean chit prime minister manmohan singh finance minister p chidambaram 2g case. , drawn ire bjp even allegation report telecom policy erstwhile atal bihari vajpayee government led huge loss exchequer. , left parties also unhappy report decided vent displeasure parliament , meets break four weeks. , reports law ministry vetting making changes cbi report - submitted supreme court directly - coal scam also miffed bjp left parties. , opposition alleged scam goes right doorstep pmo would let go opportunity corner government. , manmohan singh dispensation looking forward passage crucial bills remaining part budget session gets may 10. , consensus reached congress bjp land acquisition bill likely come discussion passage. , food security bill , insurance pensions bills , pending long time also expected taken up. , government hopeful convincing opposition parties getting bills passed. , left parties opposed three bills. , cpi( ) leader prakash karat demanded land acquisition bill sent standing committee joint select committee. , bjp opposed increasing fdi present 26 per cent 49 per cent insurance pensions bills finance minister p. chidambaram exuded confidence winning support. , bjp president said categorical “no ” government. , brutal rape five-year-old girl delhi likely raised big way , bjp leader sushma swaraj demanding capital punishment child rape cases cases involving brutality barbarity making new anti-rape law stringent. , issue exchange enclaves bangladesh border may also come session. though initially bjp opposed , rethink meetings top leaders upa ministers. , government may also keep sp bsp good humour dependent outside support two parties together accounting 43 members lok sabha dmk walked upa coalition. , finance bill demands grants still passed , government would like take risk. , sp chief mulayam singh yadav threatening part ways withe upa one pretext other. , union cabinet cleared rs 4,400 crore backward bundelkhand region uttar pradesh , facing drought. mr. yadav demanding special package up. , former upa ally tmc may also create uproar houses incident involving west bengal chief minister mamata banerjee planning commission face angry protesters left parties. , bid ensure repeat chaos first part budget session , distressed rajya sabha chairman hamid ansari sunday mooted automatic suspension disorderly members naming house bulletin political consensus. , moves made mr. ansari all-party meeting convened ensure smooth proceedings upper house eve resumption budget session concludes may 10. , mr. ansari also mooted deferred telecast proceedings get backing .","{'bjp': 9, 'cong': 1}",1,9
2013-05-02,liberating the cbi,"this is not the first time that questions about the autonomy of the premier investigation agency have been raised (editorial, may 1). while various governments have misused the cbi, it is for the first time that the agency’s director, ranjit sinha, has spoken about the pressure it faces from the establishment. as he has rightly said, the agency is part of the system so it cannot work in isolation. the need of the hour is to bring in reforms and make it an independent body., karunendra mishra,, new delhi, the fact that the cbi allowed the political executive to vet its status report in the coal scam probe is akin to a situation of a householder handing over the keys of the safe to a burglar., seshagiri row karry,, mehdipatnam, the cat has always been sitting pretty on the lap of the political executive for its existence. only the common man continues to be hoodwinked. there has to be accountability right from the top. if not the prime minister, then the attorney general, the law minister in particular, and other officials have to go. unfortunately, in india, collective responsibility of the cabinet system has never been practised., g. kulandaivelu,, karaikal, even the local paanwala knows that the cbi is a tool in the hands of the ruling party to threaten and fix its opponents. instead of criticising the cbi director, there has to be a change in the prevailing system. political parties are least concerned about natural resources and the loss to the exchequer. they are only anxious to grab power., s.k. narula,, new delhi, the upa government has been totally exposed on coalgate. more than the government, it is a question of the personal probity of prime minister manmohan singh. if the law minister, law officers and civil servants were not asked by him to call for and amend the cbi status report on coalgate and they did so on their own, it is for him to sack the law minister and the attorney general, suspend the bureaucrats in his office and the coal ministry and set up an inquiry without waiting for further judicial indictment., m.c. joshi,, lucknow, mr. sinha’s uncharacteristic revelations have shifted the focus to more serious questions related to the erosion of the integrity and credibility of our constitutional bodies which together constitute the very foundation of our democracy. the legal sleight of hand and subterfuge surrounding coalgate affords an opportunity to the honourable court to reflect on insulating our legal institutions from political interference. dr. singh needs to introspect on the need to throw the weight of his office behind justice rather than defend individual ministers and officers., sajjan singh,, jaipur, that the cbi is the compromised bureau of investigation is irrefutable. one can empathise with the agency and its head for being caught between the executive and the judiciary. also, the agency faces attacks from the opposition. we should blame the archer and not the arrow., r. krishnamachary,",0.07052005012531327,liberating cbi,"first time questions autonomy premier investigation agency raised ( editorial , may 1 ) . various governments misused cbi , first time agency ’ director , ranjit sinha , spoken pressure faces establishment. rightly said , agency part system cannot work isolation. need hour bring reforms make independent body. , karunendra mishra ,, new delhi , fact cbi allowed political executive vet status report coal scam probe akin situation householder handing keys safe burglar. , seshagiri row karry ,, mehdipatnam , cat always sitting pretty lap political executive existence. common man continues hoodwinked. accountability right top. prime minister , attorney general , law minister particular , officials go. unfortunately , india , collective responsibility cabinet system never practised. , g. kulandaivelu ,, karaikal , even local paanwala knows cbi tool hands ruling party threaten fix opponents. instead criticising cbi director , change prevailing system. political parties least concerned natural resources loss exchequer. anxious grab power. , s.k. narula ,, new delhi , upa government totally exposed coalgate. government , question personal probity prime minister manmohan singh. law minister , law officers civil servants asked call amend cbi status report coalgate , sack law minister attorney general , suspend bureaucrats office coal ministry set inquiry without waiting judicial indictment. , m.c. joshi ,, lucknow , mr. sinha ’ uncharacteristic revelations shifted focus serious questions related erosion integrity credibility constitutional bodies together constitute foundation democracy. legal sleight hand subterfuge surrounding coalgate affords opportunity honourable court reflect insulating legal institutions political interference. dr. singh needs introspect need throw weight office behind justice rather defend individual ministers officers. , sajjan singh ,, jaipur , cbi compromised bureau investigation irrefutable. one empathise agency head caught executive judiciary. also , agency faces attacks opposition. blame archer arrow. , r. krishnamachary ,","{'bjp': 0, 'cong': 0}",0,0
2013-05-06,exploring the dark side,"even as the supreme court is chiding the central bureau of investigation over “shoddy investigation” in the multi-crore coal scam and unruly scenes becoming a regular feature at the ongoing parliament session over the same issue, a documentary released in the capital recently questioned the country’s over-reliance on coal as a power generator and its various negative consequences., journalist paranjoy guha thakurta’s documentary film coal curse is a 43-minute expose of the political economy of coal in contemporary india, focusing on the issue of corruption as exposed by the coalgate scam. it then moves on to observe the micro-level consequences of coal mining in the singrauli region in central india, telling the story of displacement, devastation and despair. it questions the glaring paradox in india’s electricity hub, singrauli, from where big cities like delhi draw close to 15 per cent of their electricity needs., “coal is basic to the working of the economy but it comes at a grave cost and the consequences of coal mining can be seen in singrauli where the livelihoods of many, especially those belonging to indigenous tribal communities have been irreparably damaged by coal mining. singrauli as it exists today has become a metaphor for much of what has gone wrong with india’s development paradigm,” says mr. thakurta., a debate on the issue of corruption followed the screening of the film. former coal secretary p.c. parakh, considered as a whistleblower of the coalgate scam, said during his tenure as the coal secretary, he had made the proposal for a transparent bidding system for allocation of the coal blocks and prime minister manmohan singh, as the then union minister of coal, approved it. however, both the then ministers of state for coal — dasari narayan rao and then shibu soren (who subsequently returned as the cabinet minister) — were not in favour of open bidding and repeatedly tried to scuttle the proposal. “in my view, there was an attempt to keep the bidding system in suspended animation till all the good blocks have been allocated and nothing worthwhile is left to be given through bidding,” he remarked., energy solutions were also discussed by the panellists highlighting the fact that the primary roadblock impeding investments of scale in the renewable energy sector is a serious policy lacuna, rather than technical issues. the point that the important role of energy efficiency in bringing down the demand for coal has been left largely unexplored by the government was also raised during the debate.",0.060689484126984126,exploring dark side,"even supreme court chiding central bureau investigation “shoddy investigation ” multi-crore coal scam unruly scenes becoming regular feature ongoing parliament session issue , documentary released capital recently questioned country ’ over-reliance coal power generator various negative consequences. , journalist paranjoy guha thakurta ’ documentary film coal curse 43-minute expose political economy coal contemporary india , focusing issue corruption exposed coalgate scam. moves observe micro-level consequences coal mining singrauli region central india , telling story displacement , devastation despair. questions glaring paradox india ’ electricity hub , singrauli , big cities like delhi draw close 15 per cent electricity needs. , “coal basic working economy comes grave cost consequences coal mining seen singrauli livelihoods many , especially belonging indigenous tribal communities irreparably damaged coal mining. singrauli exists today become metaphor much gone wrong india ’ development paradigm , ” says mr. thakurta. , debate issue corruption followed screening film. former coal secretary p.c. parakh , considered whistleblower coalgate scam , said tenure coal secretary , made proposal transparent bidding system allocation coal blocks prime minister manmohan singh , union minister coal , approved it. however , ministers state coal — dasari narayan rao shibu soren ( subsequently returned cabinet minister ) — favour open bidding repeatedly tried scuttle proposal. “in view , attempt keep bidding system suspended animation till good blocks allocated nothing worthwhile left given bidding , ” remarked. , energy solutions also discussed panellists highlighting fact primary roadblock impeding investments scale renewable energy sector serious policy lacuna , rather technical issues. point important role energy efficiency bringing demand coal left largely unexplored government also raised debate .","{'bjp': 0, 'cong': 0}",0,0
2013-05-18,"tdp provided a clean rule, say party leaders","the nine-year congress rule was steeped in corruption while the telugu desam during its long stint with party founder n.t. rama rao and later n. chandrababu naidu provided a clean administration, party leaders said at the mini mahanadu that began with visakhapatnam south constituency amid fanfare on friday., polit bureau member yanamala ramakrishnudu, who hoisted the party flag and garlanded the statue of ntr, said people lost confidence in the congress because of the scandals involving land allotments and tainted ministers. at the centre, 2g spectrum allocation and coal scams exposed the manmohan singh government, he alleged., mr. ramakrishnudu said during the rule of ntr or mr. chandrababu naidu, ministers never received summons from the cbi. fed up with corruption, people were ready to vote out the congress. while praja rajyam with pretension to power in the last election folded up within no time and merged with the congress, ysr congress was now going through the same slide, the tdp leader said. former mp m v v s murti said the mood of the people was for change of governments at the centre and the state.",0.052083333333333336,"tdp provided clean rule , say party leaders","nine-year congress rule steeped corruption telugu desam long stint party founder n.t. rama rao later n. chandrababu naidu provided clean administration , party leaders said mini mahanadu began visakhapatnam south constituency amid fanfare friday. , polit bureau member yanamala ramakrishnudu , hoisted party flag garlanded statue ntr , said people lost confidence congress scandals involving land allotments tainted ministers. centre , 2g spectrum allocation coal scams exposed manmohan singh government , alleged. , mr. ramakrishnudu said rule ntr mr. chandrababu naidu , ministers never received summons cbi. fed corruption , people ready vote congress. praja rajyam pretension power last election folded within time merged congress , ysr congress going slide , tdp leader said. former mp v v murti said mood people change governments centre state .","{'bjp': 0, 'cong': 5}",5,0
