Date,Title,Article,Sentiment,clean title,clean article,polarity,cong,bjp
2013-05-21,facebook booked over group exhorting cow slaughter,"lucknow: an fir was registered in lucknow on monday against social networking site facebook on a complaint that claimed a group on the site exhorts people to slaughter cows, police said.the site was booked under penal provisions and under the information technology (it) act, 2000, on the complaint filed by senior police officer amitabh thakur. in his complaint filed at gomtinagar police station, thakur alleged that a facebook group 'aao mil kar kaaten gaay' (let us come together and slaughter cows) openly exhorted and glorified cow slaughter.the first information report (fir) was registered under indian penal code's sections dealing with provocation with intent to cause riot, public nuisance and intentional insult with intent to provoke breach of the peace and section 66 a of the it act. ""it also has extremely abusive and dirty words by various users against hindu and islam religion and also against the prophet mohammad and hindu gods and goddesses. these dirty words and abuses are of such nature that they are wantonly giving provocation with intent to cause riot and doing acts prejudicial to maintenance of harmony, and intentional insult with intent to provoke breach of peace,"" the complainant told ians.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });thakur said that in past he had registered four more firs of similar nature but since no action was taken in these cases, such incidents were recurring. the complaint said the facebook inc. was criminally liable because it had not taken due precaution as warranted under section 79 of the it act, despite repeated directions.",-0.11363636363636365,facebook booked group exhorting cow slaughter,"lucknow : fir registered lucknow monday social networking site facebook complaint claimed group site exhorts people slaughter cows , police said.the site booked penal provisions information technology ( ) act , 2000 , complaint filed senior police officer amitabh thakur. complaint filed gomtinagar police station , thakur alleged facebook group ' aao mil kar kaaten gaay ' ( let us come together slaughter cows ) openly exhorted glorified cow slaughter.the first information report ( fir ) registered indian penal code ' sections dealing provocation intent cause riot , public nuisance intentional insult intent provoke breach peace section 66 act. "" also extremely abusive dirty words various users hindu islam religion also prophet mohammad hindu gods goddesses. dirty words abuses nature wantonly giving provocation intent cause riot acts prejudicial maintenance harmony , intentional insult intent provoke breach peace , "" complainant told ians.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; thakur said past registered four firs similar nature since action taken cases , incidents recurring. complaint said facebook inc. criminally liable taken due precaution warranted section 79 act , despite repeated directions .","{'bjp': 0, 'cong': 0}",0,0
2013-05-23,facebook booked over group exhorting cow slaughter, the complaint said the facebook inc. was criminally liable because it had not taken due precaution as warranted under section 79 of the it act. ,-0.17500000000000002,facebook booked group exhorting cow slaughter,complaint said facebook inc. criminally liable taken due precaution warranted section 79 act.,"{'bjp': 0, 'cong': 0}",0,0
2014-12-26,parkash singh badal announces measures for cow protection in punjab,"chandigarh: punjab chief minister parkash singh badal today announced a slew of measures for cow protection in the state.he announced to effect necessary amendments to the punjabreligious premises eviction act to free 'gauchar land' (pastoral land) from illegal occupation.this decision was taken by mr badal during a meeting with the delegation of gau sewa mission led by former president of the gau sewa board, bhagat kimti lal, here this evening, an official release said.it has been decided not to charge any vat on building material used by registered 'gaushalas' (cow shed) for the construction purposes.besides, all the gaushalas would be provided with free electricity, the release said.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });the chief minister also asked the various gaushalas management committees to promote cow breeding of indigenous breeds such as ongole, rathi, sahiwal, tharparkar and vachur.the release said that punjab government has already enacted punjab prohibition of slaughter of cows amendment act, in which the punishment has been raised to 10 years of imprisonment or rs 10,000/ penalty or both.",-0.00999999999999999,parkash singh badal announces measures cow protection punjab,"chandigarh : punjab chief minister parkash singh badal today announced slew measures cow protection state.he announced effect necessary amendments punjabreligious premises eviction act free ' gauchar land ' ( pastoral land ) illegal occupation.this decision taken mr badal meeting delegation gau sewa mission led former president gau sewa board , bhagat kimti lal , evening , official release said.it decided charge vat building material used registered ' gaushalas ' ( cow shed ) construction purposes.besides , gaushalas would provided free electricity , release said.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; chief minister also asked various gaushalas management committees promote cow breeding indigenous breeds ongole , rathi , sahiwal , tharparkar vachur.the release said punjab government already enacted punjab prohibition slaughter cows amendment act , punishment raised 10 years imprisonment rs 10,000/ penalty .","{'bjp': 0, 'cong': 0}",0,0
2015-03-03,"ban on beef in maharashtra: 5 years jail, rs.10,000 fine for sale & possession", meat lovers in mumbai will have to do without their favourite beef hamburgers and steaks as president pranab mukherjee has signed a bill that bans cow slaughter in maharashtra with restrictions on sale and possession of the meat. ,-0.13333333333333333,"ban beef maharashtra : 5 years jail , rs.10,000 fine sale &amp; possession",meat lovers mumbai without favourite beef hamburgers steaks president pranab mukherjee signed bill bans cow slaughter maharashtra restrictions sale possession meat.,"{'bjp': 0, 'cong': 0}",0,0
2015-03-04,maharashtra beef ban: eating steak can land you in jail for 5 years,"mumbai: beef lovers in maharashtra today reacted with dismay at a new law that will make it extremely difficult for them to enjoy their favourite meat.president pranab mukherjee has ratified the maharashtra animal preservation (amendment) bill passed when the bjp-shiv sena alliance was in power in 1995, which bans the slaughter of calves and bullocks completely. only the consumption of buffaloes, which give inferior quality beef, will be allowed. the state banned cow slaughter long before in 1976, during congress rule.anyone found selling beef or eating it can be jailed for five years and fined rs 10,000.""thanks a lot honourable president sir for the assent on maharashtra animal preservation bill. our dream of ban on cow-slaughter becomes reality now,"" chief minister devendra fadnavis tweeted.beef traders claim the ban will leave thousands jobless and also push up the cost of other meat.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });beef costs almost a third of mutton and is a popular red meat choice. but buffalo meat is largely exported and only eaten by 25 per cent of beef eaters. india is the second biggest exporter of beef after brazil.several people expressed strong reactions on social media, with the hashtag #beefban becoming a top trend on twitter. at one point, it was number four on trending topics worldwide.""let me stick my neck out here and say something unpopular - i don't support #beefban. what people eat is not a priority for hindutva,"" tweeted hatuey.""where's the beef ? mr. phadnis (fadnavis) and others, i am willing to face 5 years in jail to defend the right of beef eaters in maharashtra,"" remarked writer shobhaa de.supporting the ban, former actor raveena tandon tweeted, ""we believe everything (living and non0living) is a manifestation of the divine consciousness. hence respect for all.""",0.11794077134986225,maharashtra beef ban : eating steak land jail 5 years,"mumbai : beef lovers maharashtra today reacted dismay new law make extremely difficult enjoy favourite meat.president pranab mukherjee ratified maharashtra animal preservation ( amendment ) bill passed bjp-shiv sena alliance power 1995 , bans slaughter calves bullocks completely. consumption buffaloes , give inferior quality beef , allowed. state banned cow slaughter long 1976 , congress rule.anyone found selling beef eating jailed five years fined rs 10,000. "" thanks lot honourable president sir assent maharashtra animal preservation bill. dream ban cow-slaughter becomes reality , "" chief minister devendra fadnavis tweeted.beef traders claim ban leave thousands jobless also push cost meat.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; beef costs almost third mutton popular red meat choice. buffalo meat largely exported eaten 25 per cent beef eaters. india second biggest exporter beef brazil.several people expressed strong reactions social media , hashtag #beefban becoming top trend twitter. one point , number four trending topics worldwide. "" let stick neck say something unpopular - ' support #beefban. people eat priority hindutva , "" tweeted hatuey. "" ' beef ? mr. phadnis ( fadnavis ) others , willing face 5 years jail defend right beef eaters maharashtra , "" remarked writer shobhaa de.supporting ban , former actor raveena tandon tweeted , "" believe everything ( living non0living ) manifestation divine consciousness. hence respect . ""","{'bjp': 0, 'cong': 1}",1,0
2015-03-04,maharashtra beef ban: eating steak can land you in jail for 5 years,"mumbai: beef lovers in maharashtra today reacted with dismay at a new law that will make it extremely difficult for them to enjoy their favourite meat.president pranab mukherjee has ratified the maharashtra animal preservation (amendment) bill passed when the bjp-shiv sena alliance was in power in 1995, which bans the slaughter of calves and bullocks completely. only the consumption of buffaloes, which give inferior quality beef, will be allowed. the state banned cow slaughter long before in 1976, during congress rule.anyone found selling beef or eating it can be jailed for five years and fined rs 10,000.""thanks a lot honourable president sir for the assent on maharashtra animal preservation bill. our dream of ban on cow-slaughter becomes reality now,"" chief minister devendra fadnavis tweeted.beef traders claim the ban will leave thousands jobless and also push up the cost of other meat.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });beef costs almost a third of mutton and is a popular red meat choice. but buffalo meat is largely exported and only eaten by 25 per cent of beef eaters. india is the second biggest exporter of beef after brazil.several people expressed strong reactions on social media, with the hashtag #beefban becoming a top trend on twitter. at one point, it was number four on trending topics worldwide.""let me stick my neck out here and say something unpopular - i don't support #beefban. what people eat is not a priority for hindutva,"" tweeted hatuey.""where's the beef ? mr. phadnis (fadnavis) and others, i am willing to face 5 years in jail to defend the right of beef eaters in maharashtra,"" remarked writer shobhaa de.supporting the ban, former actor raveena tandon tweeted, ""we believe everything (living and non0living) is a manifestation of the divine consciousness. hence respect for all.""",0.11794077134986225,maharashtra beef ban : eating steak land jail 5 years,"mumbai : beef lovers maharashtra today reacted dismay new law make extremely difficult enjoy favourite meat.president pranab mukherjee ratified maharashtra animal preservation ( amendment ) bill passed bjp-shiv sena alliance power 1995 , bans slaughter calves bullocks completely. consumption buffaloes , give inferior quality beef , allowed. state banned cow slaughter long 1976 , congress rule.anyone found selling beef eating jailed five years fined rs 10,000. "" thanks lot honourable president sir assent maharashtra animal preservation bill. dream ban cow-slaughter becomes reality , "" chief minister devendra fadnavis tweeted.beef traders claim ban leave thousands jobless also push cost meat.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; beef costs almost third mutton popular red meat choice. buffalo meat largely exported eaten 25 per cent beef eaters. india second biggest exporter beef brazil.several people expressed strong reactions social media , hashtag #beefban becoming top trend twitter. one point , number four trending topics worldwide. "" let stick neck say something unpopular - ' support #beefban. people eat priority hindutva , "" tweeted hatuey. "" ' beef ? mr. phadnis ( fadnavis ) others , willing face 5 years jail defend right beef eaters maharashtra , "" remarked writer shobhaa de.supporting ban , former actor raveena tandon tweeted , "" believe everything ( living non0living ) manifestation divine consciousness. hence respect . ""","{'bjp': 0, 'cong': 1}",1,0
2015-03-10,"in kerala, a beef-eating fest to protest against beef ban","thiruvananthapuram: beef cooked in the open and hindus and muslims sitting together for a meal - this was how a section of people in kerala protested today against the recent ban on the meat in maharashtra.beef in kerala means both cows and buffaloes and its consumption has no religious overtones. not only do some hindus here eat beef, going by sales figures, it is also the most-favoured meat in the state.the annual sale of beef is estimated at 2.3 lakh metric tonnes against the corresponding figure for poultry -- 1.51 lakh metric tonnes.""i am a hindu. i should be given the freedom to eat whatever i want, even when i am eating this,"" said ajith p from kannur, who was at the protest of dyfi, the state cpm's youth wing, at thiruvananthapuram on tuesday.sharing the dish with him was ajeeth muhammad. though a supporter of muslim league, he said he didn't mind backing a cause. ""none of us here have issues with beef consumption. it is part of kerala's culture. how can we be stopped from eating something we want to?"" he said.heading the protest, dyfi's b biju said, ""this is a token protest against the ban of beef in maharashtra and a warning for anyone who would want to implement the same in kerala. any ban our food will not be acceptable.""a state panchayat law lays clear guidelines for slaughterhouses - that an animal can't be slaughtered unless it is over 10 years old, or has been made unfit for work or breeding due to injury or deformity.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });digging into the beef curry before returning to the assembly, cpm legislator p sreeramakrishnan said, ""i eat my beef. and so do many others in kerala. nothing will change.""last week, president pranab mukherjee ratified the maharashtra animal preservation (amendment) bill which bans the slaughter of calves and bullocks.anyone found selling or eating beef can be jailed for five years and fined rs 10,000. only the consumption of buffaloes, which give inferior quality beef, will be allowed.beef traders - thousands of whom will be jobless - and a section of people in social media have protested against the ban, with hashtag #beefban trending for a while on twitter.",0.05069444444444444,"kerala , beef-eating fest protest beef ban","thiruvananthapuram : beef cooked open hindus muslims sitting together meal - section people kerala protested today recent ban meat maharashtra.beef kerala means cows buffaloes consumption religious overtones. hindus eat beef , going sales figures , also most-favoured meat state.the annual sale beef estimated 2.3 lakh metric tonnes corresponding figure poultry -- 1.51 lakh metric tonnes. "" hindu. given freedom eat whatever want , even eating , "" said ajith p kannur , protest dyfi , state cpm ' youth wing , thiruvananthapuram tuesday.sharing dish ajeeth muhammad. though supporter muslim league , said ' mind backing cause. "" none us issues beef consumption. part kerala ' culture. stopped eating something want ? "" said.heading protest , dyfi ' b biju said , "" token protest ban beef maharashtra warning anyone would want implement kerala. ban food acceptable. "" state panchayat law lays clear guidelines slaughterhouses - animal ' slaughtered unless 10 years old , made unfit work breeding due injury deformity.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; digging beef curry returning assembly , cpm legislator p sreeramakrishnan said , "" eat beef. many others kerala. nothing change. "" last week , president pranab mukherjee ratified maharashtra animal preservation ( amendment ) bill bans slaughter calves bullocks.anyone found selling eating beef jailed five years fined rs 10,000. consumption buffaloes , give inferior quality beef , allowed.beef traders - thousands jobless - section people social media protested ban , hashtag #beefban trending twitter .","{'bjp': 0, 'cong': 0}",0,0
2015-03-11,trinamool congress lawmaker derek o'brien expresses concern over maharashtra beef ban,"new delhi: trinamool congress member in rajya sabha, derek o'brien today expressed concern over maharashtra government banning consumption of beef, saying the ban would not only have an economic impact but the punishment for eating the meat has become more than that for sexual harassment.raising the issue during zero hour, mr o'brien said the issue should not be looked through the ""religious prism"" as lot of people besides minorities, including dalits and those in the northeast, ate beef which is ""poor man's protein"". the ban, he said, would lead to a hike in prices of other meat like fish and chicken and affect the livelihood of people associated with the trade.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });it was going to affect farmers, he said, adding that maharashtra faces 55 per cent shortage of fodder and banning slaughter of sick and old animals would aggravate the crisis. ""the fine for sexual harassment case is less than eating a particular meat within the confines of one's home,"" he said adding the ban would ""change the fabric of the constitution"". as bjp members opposed his submission but deputy chairman pj kurien ruled that a member has a right to raise any issue of public interest and those who disagree should give notice and raise it appropriately.",0.0721921596921597,trinamool congress lawmaker derek ' brien expresses concern maharashtra beef ban,"new delhi : trinamool congress member rajya sabha , derek ' brien today expressed concern maharashtra government banning consumption beef , saying ban would economic impact punishment eating meat become sexual harassment.raising issue zero hour , mr ' brien said issue looked "" religious prism "" lot people besides minorities , including dalits northeast , ate beef "" poor man ' protein "" . ban , said , would lead hike prices meat like fish chicken affect livelihood people associated trade.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; going affect farmers , said , adding maharashtra faces 55 per cent shortage fodder banning slaughter sick old animals would aggravate crisis. "" fine sexual harassment case less eating particular meat within confines one ' home , "" said adding ban would "" change fabric constitution "" . bjp members opposed submission deputy chairman pj kurien ruled member right raise issue public interest disagree give notice raise appropriately .","{'bjp': 1, 'cong': 1}",1,1
2015-03-14,haryana government to impose complete ban on beef,"chandigarh: the haryana government will impose a complete ban on the sale of beef in any form in the state, a minister said today.""the ban covers canned beef also, which was legal during the tenure of previous (congress) state government. the state government is engaged in framing a stringent law to clamp a complete ban on cow slaughter that will be presented in the (ongoing) budget session of the haryana vidhan sabha,"" said agriculture and animal husbandry minister op dhankar.the bjp government in haryana, headed by chief minister manohar lal khattar, has a majority in the assembly and the proposed bill is all set to be made into law.mr dhankar said that the ""gau sanrakshan avam gau samwardhan"" law, which is being framed after studying the related laws in different states, would be more stringent.""it would have provision of 10 years' imprisonment if found guilty of cow slaughter. action would also be taken against the driver of the vehicle carrying beef and the vehicle would be impounded,"" he said.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });mr dhankar clarified that there was no move to book people under section 302 (murder) of the indian penal code for cow slaughter.""the news, being telecast by some tv channels, that under the new law a case would be registered under section 302 of the indian penal code against the person found guilty of cow slaughter is wrong. there will be no such provision in the law. the law would only aim at the protection and promotion of cows,"" he said.there are about three lakh cows in 400 ""gaushalas"" (cow sheds) across the state. apart from this, about 1.5 lakh are stray cows and 1 lakh cows are being reared by people in their houses.""there is a proposal to set up cow reserves for these 1.5 lakh stray cows for which land is being identified. cow reserves or sanctuaries would be set up in any district of the state adjoining rajasthan,"" he added.",-0.06969696969696969,haryana government impose complete ban beef,"chandigarh : haryana government impose complete ban sale beef form state , minister said today. "" ban covers canned beef also , legal tenure previous ( congress ) state government. state government engaged framing stringent law clamp complete ban cow slaughter presented ( ongoing ) budget session haryana vidhan sabha , "" said agriculture animal husbandry minister op dhankar.the bjp government haryana , headed chief minister manohar lal khattar , majority assembly proposed bill set made law.mr dhankar said "" gau sanrakshan avam gau samwardhan "" law , framed studying related laws different states , would stringent. "" would provision 10 years ' imprisonment found guilty cow slaughter. action would also taken driver vehicle carrying beef vehicle would impounded , "" said.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; mr dhankar clarified move book people section 302 ( murder ) indian penal code cow slaughter. "" news , telecast tv channels , new law case would registered section 302 indian penal code person found guilty cow slaughter wrong. provision law. law would aim protection promotion cows , "" said.there three lakh cows 400 "" gaushalas "" ( cow sheds ) across state. apart , 1.5 lakh stray cows 1 lakh cows reared people houses. "" proposal set cow reserves 1.5 lakh stray cows land identified. cow reserves sanctuaries would set district state adjoining rajasthan , "" added .","{'bjp': 1, 'cong': 1}",1,1
2015-03-16,"haryana assembly passes bill banning cow slaughter, sale of beef","chandigarh: the haryana assembly on monday evening unanimously passed a bill under which cow slaughter and the sale of beef have been banned in the state. the new law will also promote conservation and development of indigenous breeds of cows and establish institutions to keep, maintain and take care of the infirm, injured, stray and uneconomic cows.as per the haryana 'gauvansh sanrakshan and gausamvardhan' bill, 2015, which was passed with two amendments, a person found guilty of cow slaughter can get rigorous imprisonment not less than three years, which may extend upto 10 years along with a fine ranging from rs 30,000 to rs 1 lakh.any person who exports cows for slaughter either directly or through somebody can get rigorous imprisonment not less than three years which may extend upto seven years, along with a fine from rs 30,000 to rs 70,000.however, the killing of a cow in an accident or self-defense will not be considered as slaughter under the act.the sale of beef will be completely banned in the state; the offence will be punishable with rigorous imprisonment for not less than three years and upto five years with fine of upto rs 50,000.the government will also establish laboratories for differentiation of beef from that of the meat of other species of animals, and testing and identification of various constituents of milk.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });haryana chief minister ml khattar told mediapersons that the previous law was weak and had several loopholes.""we have come up with a more stringent law... this will enable cow protection and development at the same time,"" mr khattar said.the opposition indian national lok dal's legislator zakir hussain said he had suggested a couple of amendments but the government has accepted only one.""there should have been a provision for transport of cows within the state to avoid harassment of transporters, also similar punishment should be in place for corrupt officials who are found involved in beef trade. government has accepted the latter suggestion,"" mr hussain said.",0.005454545454545464,"haryana assembly passes bill banning cow slaughter , sale beef","chandigarh : haryana assembly monday evening unanimously passed bill cow slaughter sale beef banned state. new law also promote conservation development indigenous breeds cows establish institutions keep , maintain take care infirm , injured , stray uneconomic cows.as per haryana ' gauvansh sanrakshan gausamvardhan ' bill , 2015 , passed two amendments , person found guilty cow slaughter get rigorous imprisonment less three years , may extend upto 10 years along fine ranging rs 30,000 rs 1 lakh.any person exports cows slaughter either directly somebody get rigorous imprisonment less three years may extend upto seven years , along fine rs 30,000 rs 70,000.however , killing cow accident self-defense considered slaughter act.the sale beef completely banned state ; offence punishable rigorous imprisonment less three years upto five years fine upto rs 50,000.the government also establish laboratories differentiation beef meat species animals , testing identification various constituents milk.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; haryana chief minister ml khattar told mediapersons previous law weak several loopholes. "" come stringent law ... enable cow protection development time , "" mr khattar said.the opposition indian national lok dal ' legislator zakir hussain said suggested couple amendments government accepted one. "" provision transport cows within state avoid harassment transporters , also similar punishment place corrupt officials found involved beef trade. government accepted latter suggestion , "" mr hussain said .","{'bjp': 0, 'cong': 0}",0,0
