Date,Title,Article,Sentiment,clean title,clean article,polarity,cong,bjp
2009-12-16,special train for sabarimala pilgrims,"kochi: southern railways has introduced an additional special train between kochuveli and chennai central to clear the extra rush of sabarimala pilgrims from thursday.train no 0606 will leave kochuveli at 3 pm, on december 17 and arrive at chennai central at 8.10 am the next day. the special will reach chengannur at 5.13 pm and at kottayam at 6.20 pm, a railway press release said.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });the trains will stop at arakkonam, katpadi, jolarpettai, salem, erode, tiruppur, podanur, palakkad, thrissur, aluva, eranakulam town, kottayam, chenganeseri, tiruvalla, chengannur, mavelikara, kayankulam, kollam and varkala, the release added.",0.10178571428571427,special train sabarimala pilgrims,"kochi : southern railways introduced additional special train kochuveli chennai central clear extra rush sabarimala pilgrims thursday.train 0606 leave kochuveli 3 pm , december 17 arrive chennai central 8.10 next day. special reach chengannur 5.13 pm kottayam 6.20 pm , railway press release said.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; trains stop arakkonam , katpadi , jolarpettai , salem , erode , tiruppur , podanur , palakkad , thrissur , aluva , eranakulam town , kottayam , chenganeseri , tiruvalla , chengannur , mavelikara , kayankulam , kollam varkala , release added .","{'bjp': 0, 'cong': 0}",0,0
2009-12-26,devotees throng ayyappa temple,"sabarimala: thousands of devotees on saturday thronged the famous hill shrine of lord ayyappa here to offer prayers to the deity here on the occasion of ""mandala puja.""prior to the pooja, the ayyappa idol was adorned with the 'thanka anki' (golden attire).the temple will be closed after 'athazapuja', marking the culmination of the 41-day 'mandalam vrithom' (penance). it will reopen on december 30, for the makaravilaku festival on january 1.the temple has been witnessing a heavy rush for the past few days and some devotees had to wait for more than 15 hours in the queue for darshan.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });yesterday, a procession with the ""thanka anki' reached the sanidhanam (central shrine that seats the deity) from sree parthasarathy temple at aranmula, from where it started on december 22.the anki was presented to the sabrimala ayyappa temple by late chithira tirunal balarama varma of the erstwhile travancore royal family. ",0.02272727272727273,devotees throng ayyappa temple,"sabarimala : thousands devotees saturday thronged famous hill shrine lord ayyappa offer prayers deity occasion "" mandala puja. "" prior pooja , ayyappa idol adorned ' thanka anki ' ( golden attire ) .the temple closed ' athazapuja ' , marking culmination 41-day ' mandalam vrithom ' ( penance ) . reopen december 30 , makaravilaku festival january 1.the temple witnessing heavy rush past days devotees wait 15 hours queue darshan.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; yesterday , procession "" thanka anki ' reached sanidhanam ( central shrine seats deity ) sree parthasarathy temple aranmula , started december 22.the anki presented sabrimala ayyappa temple late chithira tirunal balarama varma erstwhile travancore royal family.","{'bjp': 0, 'cong': 0}",0,0
2010-01-13,kerala: 11 pilgrims killed as vehicle overturns,"pathanamthitta: eleven pilgrims to the sabarimala temple in kerala were killed when the truck in which they were travelling overturned in pathanamthitta district.the pilgrims hailed from andhra pradesh. there was slight rainfall in the area when the mishap occurred.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });the truck had 42 pilgrims and all of them were men. locals, police and fire-force are engaged in rescue work. the injured had been rushed to a hospital. ",-0.18333333333333332,kerala : 11 pilgrims killed vehicle overturns,"pathanamthitta : eleven pilgrims sabarimala temple kerala killed truck travelling overturned pathanamthitta district.the pilgrims hailed andhra pradesh. slight rainfall area mishap occurred.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; truck 42 pilgrims men. locals , police fire-force engaged rescue work. injured rushed hospital.","{'bjp': 0, 'cong': 0}",0,0
2010-07-15,why kerala high court wants changes to sabarimala temple,"kochi: kerala high court on thursday suggested to the newly constituted travancore devaswom board (tdb) to consider widening of 'pathinattam padi' (the 18 holy steps) and the door of the 'srikovil' (sanctum sanctorum) of lord ayyappa temple at sabarimala.the suggestion was made by a division bench comprising justice c n ramachandran nair and p s gopinath considering the heavy rush of pilgrims every year and their hardships.pilgrims from across india and abroad come to the temple to offer worship and the 'weaker' and 'shorter' are unable to get a glimpse of the deity, the bench said.the bench directed the board to give top priority to the matter even though this was not included in the sabarimala master plan. the court directed the board to consider it as a special case and give a report within a month.the order was issued considering the report of special devaswom commissioner rajendran nair and a complaint from a pilgrim about the narrow steps leading to the sanctum sanctorum.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });the bench said the matter should be taken up as an independent one considering hardships of the devotees.sabarimala was an ancient temple and it has not been constructed foreseeing heavy rush of pilgrims, the bench said.the bench also directed the board to consider possibility of providing a conveyor belt in the temple. ",0.010059031877213687,kerala high court wants changes sabarimala temple,"kochi : kerala high court thursday suggested newly constituted travancore devaswom board ( tdb ) consider widening ' pathinattam padi ' ( 18 holy steps ) door ' srikovil ' ( sanctum sanctorum ) lord ayyappa temple sabarimala.the suggestion made division bench comprising justice c n ramachandran nair p gopinath considering heavy rush pilgrims every year hardships.pilgrims across india abroad come temple offer worship ' weaker ' ' shorter ' unable get glimpse deity , bench said.the bench directed board give top priority matter even though included sabarimala master plan. court directed board consider special case give report within month.the order issued considering report special devaswom commissioner rajendran nair complaint pilgrim narrow steps leading sanctum sanctorum.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; bench said matter taken independent one considering hardships devotees.sabarimala ancient temple constructed foreseeing heavy rush pilgrims , bench said.the bench also directed board consider possibility providing conveyor belt temple.","{'bjp': 0, 'cong': 0}",0,0
2010-12-14,kannada actor chargesheeted in sabarimala case,"kottayam: kerala police today filed a chargesheet against kannada film actress jayamala, four years after she made a controversial claim that she had touched the idol of lord ayyappa at the famous sabarimala temple in violation of the hill shrine custom.50-year old jayamala has been listed as the third accused after astrologer parappanangadi unnikrishnan and his bangalore-based aide raghupathy for their alleged ""deliberate and malicious act to outrage"" religious sentiments by hatching a conspiracy involving her.the chargesheet was filed in the first class judicial magistrate court at ranni in pathanamthitta district. the 'revelation' by the actress in june 2006 raised a storm. a crime branch probe found that it was only a ""conspiracy"" hatched by the astrologer and his aide.the chargesheet said the accused were involved in a deliberate and malicious act intended to outrage religious feelings under section 295 of indian penal code.jayamala, a former president of karnataka film chamber of commerce, had claimed she had in her prime youth entered the sanctum sanctorum and touched the idol of the presiding deity.women in the 10-50 age group are barred from entering the temple.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });she had faxed her claim to the temple administration office when an astrological examination of the conduct of the temple affairs, known in local parlance as ""deva prasnam"", was on by unnikrishnan.the astrologer had claimed then that the poojas and rituals of the shrine had not been performed with due sanctity and dedication by priests and there were even signs of the idol having been touched by a woman.it was after this that jayamala made the claim that she had visited the temple when she was just 18 and she wanted to do penance for that.with the incident leading to a storm, the government had then ordered a crime branch probe.the inquiry, as part of which the actress was questioned in bangalore, concluded that her claim of having been pushed by the rushing devotees into the idol chamber appeared ""most illogical and implausible"".according to the investigators, the whole episode appeared to be a conspiracy to buttress the claim of the astrologer about the poor state of temple affairs. ",0.09833333333333334,kannada actor chargesheeted sabarimala case,"kottayam : kerala police today filed chargesheet kannada film actress jayamala , four years made controversial claim touched idol lord ayyappa famous sabarimala temple violation hill shrine custom.50-year old jayamala listed third accused astrologer parappanangadi unnikrishnan bangalore-based aide raghupathy alleged "" deliberate malicious act outrage "" religious sentiments hatching conspiracy involving her.the chargesheet filed first class judicial magistrate court ranni pathanamthitta district. ' revelation ' actress june 2006 raised storm. crime branch probe found "" conspiracy "" hatched astrologer aide.the chargesheet said accused involved deliberate malicious act intended outrage religious feelings section 295 indian penal code.jayamala , former president karnataka film chamber commerce , claimed prime youth entered sanctum sanctorum touched idol presiding deity.women 10-50 age group barred entering temple.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; faxed claim temple administration office astrological examination conduct temple affairs , known local parlance "" deva prasnam "" , unnikrishnan.the astrologer claimed poojas rituals shrine performed due sanctity dedication priests even signs idol touched woman.it jayamala made claim visited temple 18 wanted penance that.with incident leading storm , government ordered crime branch probe.the inquiry , part actress questioned bangalore , concluded claim pushed rushing devotees idol chamber appeared "" illogical implausible "" .according investigators , whole episode appeared conspiracy buttress claim astrologer poor state temple affairs.","{'bjp': 0, 'cong': 0}",0,0
2010-12-21,sabarimala temple's income nears rs 75 crore,"sabarimala: with a heavy rush of devotees, the total collection at the lord ayyappa temple has touched rs 75 crore since the beginning of the pilgrimage season in mid-november.last year's collection during the same period of 33 days was rs 64.75 crore, a press release from the travancore devaswom board, which manages the hill shrine, said.the revenue earned from the sale of 'aravana' (jaggery prasad) was rs 31 crore, 'appam' rs 6.63 crore, and 'kaanikka' (hundi) rs 28 crore.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });meanwhile, food safety personnel conducted raids yesterday in some hotels and eating joints near the hill temple and seized stale food.hotels in which food was prepared in unhygienic conditions were issued strict warnings and action was initiated against shops that sold adulterated food materials, it said. ""if such instances are brought to notice again, legal action will be initiated against these shops,"" the district food inspector said. ",-0.02222222222222222,sabarimala temple ' income nears rs 75 crore,"sabarimala : heavy rush devotees , total collection lord ayyappa temple touched rs 75 crore since beginning pilgrimage season mid-november.last year ' collection period 33 days rs 64.75 crore , press release travancore devaswom board , manages hill shrine , said.the revenue earned sale ' aravana ' ( jaggery prasad ) rs 31 crore , ' appam ' rs 6.63 crore , ' kaanikka ' ( hundi ) rs 28 crore.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; meanwhile , food safety personnel conducted raids yesterday hotels eating joints near hill temple seized stale food.hotels food prepared unhygienic conditions issued strict warnings action initiated shops sold adulterated food materials , said. "" instances brought notice , legal action initiated shops , "" district food inspector said.","{'bjp': 0, 'cong': 0}",0,0
2011-01-15,"sabarimala stampede: 102 pilgrims killed, 50 injured","idukki, kerala: the extent of the idukki stampede unfolded in the light of day. scattered shoes and bags told a graphic story of fear, panic, pain and ultimately loss, as more than one lakh pilgrims scrambled over each other after a jeep lost control, and ran into them. (see pictures)102 people were killed, while over 50 got injured. the incident took place seven kilometres away from the shrine on friday night. (read: list of stampede victims)the dead bodies have been taken to vandiperiyar hospital in idukki. of these, 54 have been identified. some of the injured were rushed to kottayam medical college (kerala) and theni medical college in tamil nadu.it had been a special day with an especially large crowd gathered to see the makarajyothi or celestial light near the sabarimala shrine, all walking through a narrow, uneven jungle path, and the terrain hence made rescue and relief operations difficult.""a jeep went out of control and went and hit the devotees who were there. people have been killed because of the crash and also because of the stampede. most of the casualties happened because of the stampede according to preliminary reports."" kerala's education minister m a baby told ndtv. ""idukki is a hilly area. so naturally this is a distant place. the accident took place at about 8:15 pm. the chief minister, home minister, other administrative heads have contacted the district administration. we are totally focused on providing the best treatment, rescuing the injured, recovering the dead bodies. most of those killed are from other states. among those who have been killed, most of them are from tamil nadu,"" he added. (watch)it had been a special day with an especially large crowd gathered to see the makarajyothi or celestial light near the sabarimala shrine, all walking through a narrow, uneven jungle path, and the terrain hence made rescue and relief operations difficult.the sabarimala shrine draws around four crore pilgrims every year, and it's one of the richest shrines in the country, but pilgrims say not enough is done to avoid or limit disaster. ""there is no security at all. the police also came very late. there is no basic security and infrastructure,"" said a survivor.""usually around 20,000 pilgrims take this route during makarajyothi. but this year, it was much beyond what we had calculated. we had informed pilgrims that pampa (base camp) and the main shrine were out of bounds for them because of the rush. but it had the opposite effect and most of the pilgrims chose to take this route instead,"" said p surendran pillai, youth affairs minister. majority of the deceased are from tamil nadu, karnataka and andhra pradesh as the grassland forest route, known as 'pulmedu' in the periyar tiger reserve, is trodden by devotees from these states. unconfirmed reports said one of those killed was a sri lankan national. according to official sources, at least 12 persons, some of them children, are feared missing.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });the state dgp and the home secretary supervised the rescue, search and relief operations. kerala chief minister vs achuthanandan called an emergency meeting on relief work. he also ordered a judicial inquiry into the stampede. (read & watch: kerala cm orders judicial probe)the prime minister expressed deep shock and sent his condolences to the bereaved families. he announced rs 1 lakh for the families of each of the deceased and rs 50,000 for those injured. (read: pm announces relief for victims) defence minister ak antony has assured all possible help from the army in rescue operations. the navy has dispatched an emergency medical team to the site. ""i have never seen such a huge crowd at pulmedu in my life. the flow of pilgrims returning was much more than anybody's expectations"", said aneesh, one of the early local rescuers to reach the spot. officials also confirmed that the rush of pilgrims had been much higher than expected.in a similar incident in 1999, a stampede at pampa on way to the hill shrine had killed 50 people on the occasion of makar jyoti. (read: the sabarimala tragedy in 1999) in 1952, over 60 pilgrims were burnt to death when two cracker sheds caught fire.(with pti inputs) helpline nos: 04869222049, 04869252244, 04869253456bangalore control room numbers: 080 22215911, 1800-4250-100",0.05988095238095236,"sabarimala stampede : 102 pilgrims killed , 50 injured","idukki , kerala : extent idukki stampede unfolded light day. scattered shoes bags told graphic story fear , panic , pain ultimately loss , one lakh pilgrims scrambled jeep lost control , ran them. ( see pictures ) 102 people killed , 50 got injured. incident took place seven kilometres away shrine friday night. ( read : list stampede victims ) dead bodies taken vandiperiyar hospital idukki. , 54 identified. injured rushed kottayam medical college ( kerala ) theni medical college tamil nadu.it special day especially large crowd gathered see makarajyothi celestial light near sabarimala shrine , walking narrow , uneven jungle path , terrain hence made rescue relief operations difficult. "" jeep went control went hit devotees there. people killed crash also stampede. casualties happened stampede according preliminary reports. "" kerala ' education minister baby told ndtv. "" idukki hilly area. naturally distant place. accident took place 8 : 15 pm. chief minister , home minister , administrative heads contacted district administration. totally focused providing best treatment , rescuing injured , recovering dead bodies. killed states. among killed , tamil nadu , "" added. ( watch ) special day especially large crowd gathered see makarajyothi celestial light near sabarimala shrine , walking narrow , uneven jungle path , terrain hence made rescue relief operations difficult.the sabarimala shrine draws around four crore pilgrims every year , ' one richest shrines country , pilgrims say enough done avoid limit disaster. "" security all. police also came late. basic security infrastructure , "" said survivor. "" usually around 20,000 pilgrims take route makarajyothi. year , much beyond calculated. informed pilgrims pampa ( base camp ) main shrine bounds rush. opposite effect pilgrims chose take route instead , "" said p surendran pillai , youth affairs minister. majority deceased tamil nadu , karnataka andhra pradesh grassland forest route , known ' pulmedu ' periyar tiger reserve , trodden devotees states. unconfirmed reports said one killed sri lankan national. according official sources , least 12 persons , children , feared missing.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; state dgp home secretary supervised rescue , search relief operations. kerala chief minister vs achuthanandan called emergency meeting relief work. also ordered judicial inquiry stampede. ( read &amp; watch : kerala cm orders judicial probe ) prime minister expressed deep shock sent condolences bereaved families. announced rs 1 lakh families deceased rs 50,000 injured. ( read : pm announces relief victims ) defence minister ak antony assured possible help army rescue operations. navy dispatched emergency medical team site. "" never seen huge crowd pulmedu life. flow pilgrims returning much anybody ' expectations "" , said aneesh , one early local rescuers reach spot. officials also confirmed rush pilgrims much higher expected.in similar incident 1999 , stampede pampa way hill shrine killed 50 people occasion makar jyoti. ( read : sabarimala tragedy 1999 ) 1952 , 60 pilgrims burnt death two cracker sheds caught fire.( pti inputs ) helpline nos : 04869222049 , 04869252244 , 04869253456bangalore control room numbers : 080 22215911 , 1800-4250-100","{'bjp': 0, 'cong': 0}",0,0
2011-01-15,"sabarimala stampede: 100 devotees feared killed, 90 injured","idukki, kerala: 100 people are feared killed and more than 90 people have been injured in a stampede at the sabarimala shrine in kerala's idukki district. the incident took place seven kilometres away from the shrine. 55 bodies have been recovered so far. (first pictures)sabarimala's special commissioner, rajendra nayar told ndtv that 100 people are feared killed. he that the stampede occurred after a accident which cause panic amongst the devotees. (watch)reports suggest that the accident and the consequent stampede occurred in a hilly area, beyond the sabarimala police protection area. the terrain has made rescue and relief operations difficult.""a jeep went out of control and went and hit the devotees who were there. people have been killed because of the crash and also because of the stampede. most of the casualties happened because of the stampede according to preliminary reports."" kerala's education minister m a baby told ndtv. ""idukki is a hilly area. so naturally this is a distant place. the accident took place at about 8:15 pm. the chief minister, home minister, other administrative heads have contacted the district administration. we are totally focused on providing the best treatment, rescuing the injured, recovering the dead bodies. most of those killed are from other states. among those who have been killed, most of them are from tamil nadu,"" he added. (watch)defence minister ak antony has assured all possible help from the army in rescue operations. the director general of the kerala police, and other top officials have rushed to the area.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });the devotees were returning after makaravilakku ritual in sabarimala.thousands of devotees had turned up for worship at the hill shrine during the 'makara samkrama pooja' on friday evening, marking the finale of two-month pilgrimage to the famous lord ayyappa temple.they were returning after 'makara jyoti', held as a divine light by the devotees, which flickered across the eastern horizon above the ponnambalamedu after the pooja.the pooja was conducted with the idol of the deity adorned with the holy jewels ""thiruvabharanam"", brought to the sanctum sanctorum in a ceremonial procession moments before the 'aarti'.(with pti inputs) ",0.11186224489795918,"sabarimala stampede : 100 devotees feared killed , 90 injured","idukki , kerala : 100 people feared killed 90 people injured stampede sabarimala shrine kerala ' idukki district. incident took place seven kilometres away shrine. 55 bodies recovered far. ( first pictures ) sabarimala ' special commissioner , rajendra nayar told ndtv 100 people feared killed. stampede occurred accident cause panic amongst devotees. ( watch ) reports suggest accident consequent stampede occurred hilly area , beyond sabarimala police protection area. terrain made rescue relief operations difficult. "" jeep went control went hit devotees there. people killed crash also stampede. casualties happened stampede according preliminary reports. "" kerala ' education minister baby told ndtv. "" idukki hilly area. naturally distant place. accident took place 8 : 15 pm. chief minister , home minister , administrative heads contacted district administration. totally focused providing best treatment , rescuing injured , recovering dead bodies. killed states. among killed , tamil nadu , "" added. ( watch ) defence minister ak antony assured possible help army rescue operations. director general kerala police , top officials rushed area.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; devotees returning makaravilakku ritual sabarimala.thousands devotees turned worship hill shrine ' makara samkrama pooja ' friday evening , marking finale two-month pilgrimage famous lord ayyappa temple.they returning ' makara jyoti ' , held divine light devotees , flickered across eastern horizon ponnambalamedu pooja.the pooja conducted idol deity adorned holy jewels "" thiruvabharanam "" , brought sanctum sanctorum ceremonial procession moments ' aarti ' .( pti inputs )","{'bjp': 0, 'cong': 0}",0,0
2011-01-15,the sabarimala tragedy in 1999,"sabarimala: on january 14, 1999 at the pampa hill top in sabarimala, a stampede tragedy happened immediately after the sighting of the makarajyothi, a bright light that the devotees consider divine, at ponnambalamedu on the eastern part of the ayyappa sannidhanam, leaving 52 pilgrims dead and many others injured.the justice t. chandrashekhara menon commission that inquired into the tragedy has found the state government guilty of ""negligence in ensuring the safety of the pilgrims coming from different parts of the country"".googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });",0.2,sabarimala tragedy 1999,"sabarimala : january 14 , 1999 pampa hill top sabarimala , stampede tragedy happened immediately sighting makarajyothi , bright light devotees consider divine , ponnambalamedu eastern part ayyappa sannidhanam , leaving 52 pilgrims dead many others injured.the justice t. chandrashekhara menon commission inquired tragedy found state government guilty "" negligence ensuring safety pilgrims coming different parts country "" .googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ;","{'bjp': 0, 'cong': 0}",0,0
2011-01-15,sabarimala accident: pm announces compensation for victims,"new delhi: prime minister manmohan singh and congress chief sonia gandhi have expressed deep shock and sent their condolences to the families of those killed in the sabarimala stampede. the pm has sanctioned an ex-gratia of rs 1 lakh for the families of each of the deceased and rs 50,000 for those injured.president pratibha patil also condoled the death of sabarimala pilgrims.in a letter to the kerala chief minister and governor, she expressed grief over the tragedy.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });patil wished a speedy recovery to all those injured in the incident. over 100 pilgrims returning from the shrine were killed and as many others were injured. tamil nadu chief minister m karunanidhi has also announced rs 1 lakh for the families of stampede victims hailing from his state, rs 20,000 for injured. karnataka chief minister yeddyurappa has also announced rs 1 lakh compensation for victims from karnataka.",-0.09393939393939396,sabarimala accident : pm announces compensation victims,"new delhi : prime minister manmohan singh congress chief sonia gandhi expressed deep shock sent condolences families killed sabarimala stampede. pm sanctioned ex-gratia rs 1 lakh families deceased rs 50,000 injured.president pratibha patil also condoled death sabarimala pilgrims.in letter kerala chief minister governor , expressed grief tragedy.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; patil wished speedy recovery injured incident. 100 pilgrims returning shrine killed many others injured. tamil nadu chief minister karunanidhi also announced rs 1 lakh families stampede victims hailing state , rs 20,000 injured. karnataka chief minister yeddyurappa also announced rs 1 lakh compensation victims karnataka .","{'bjp': 0, 'cong': 1}",1,0
