Date,Title,Article,Sentiment,clean title,clean article,polarity,cong,bjp
2013-07-26,aviation policies in india implemented in 'ad hoc manner': capa,"new delhi: major aviation policy decisions in india - like the foreign direct investment (fdi) policy - have often been implemented in an ""ad hoc manner"" and retraced at times, leading to political controversies, disillusioned investors and industry losses, according to the centre for asia pacific aviation (capa).while liberalisation of fdi policy to allow foreign airlines to invest in indian carriers was a welcome step, ""the manner of its execution has left a lot to be desire"", the aviation consultancy said on friday.""india has made no serious attempt to address the industry's core structural challenges, particularly the fiscal and cost environment, which is particularly hostile"" now due to ""stubbornly high fuel prices compounded by a sharp depreciation of rupee and a punitive ad valorem sales tax"", it said.in its latest study - 'india aviation outlook report' for 2013-14, the sydney-based firm said that from ""confusion"" about whether the fdi policy applied only to incumbent carriers or start-ups as well, to the controversy about the allocation of bilateral entitlements, ""the end result sends the wrong signal to prospective investors"".""such major decisions have been taken in the absence of a policy framework and without the institutional capabilities to assess and understand their implications,"" capa said.major policy decisions were ""frequently implemented in an ad hoc manner on the basis of limited consultation, without consideration for the overall structural dynamics of the industry and without sufficient clarity on the detail.""""and at times there has been hesitation which has led to steps being re-traced. this has ultimately led to political controversies, disillusioned investors and industry losses.""in a scathing criticism, it said the market continued to under-perform because ""ambitious reforms, intended to have a positive and profound impact on the sector, continue to be introduced piecemeal, with no transparent policy or regulatory framework"".googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });",0.036601370851370864,aviation policies india implemented ' ad hoc manner ' : capa,"new delhi : major aviation policy decisions india - like foreign direct investment ( fdi ) policy - often implemented "" ad hoc manner "" retraced times , leading political controversies , disillusioned investors industry losses , according centre asia pacific aviation ( capa ) .while liberalisation fdi policy allow foreign airlines invest indian carriers welcome step , "" manner execution left lot desire "" , aviation consultancy said friday. "" india made serious attempt address industry ' core structural challenges , particularly fiscal cost environment , particularly hostile "" due "" stubbornly high fuel prices compounded sharp depreciation rupee punitive ad valorem sales tax "" , said.in latest study - ' india aviation outlook report ' 2013-14 , sydney-based firm said "" confusion "" whether fdi policy applied incumbent carriers start-ups well , controversy allocation bilateral entitlements , "" end result sends wrong signal prospective investors "" . "" major decisions taken absence policy framework without institutional capabilities assess understand implications , "" capa said.major policy decisions "" frequently implemented ad hoc manner basis limited consultation , without consideration overall structural dynamics industry without sufficient clarity detail. "" "" times hesitation led steps re-traced. ultimately led political controversies , disillusioned investors industry losses. "" scathing criticism , said market continued under-perform "" ambitious reforms , intended positive profound impact sector , continue introduced piecemeal , transparent policy regulatory framework "" .googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ;","{'bjp': 0, 'cong': 0}",0,0
2013-07-28,wal-mart halts india-specific lobbying in us: report,"washington/new delhi: global retail giant wal-mart has stopped its lobbying with the u.s. lawmakers on india-specific issues, after continuously seeking their support for about five years to facilitate its entry into the high growth indian market.the disclosure incidentally comes at a time when indian government is preparing a report to be presented in parliament next month based on findings of a probe into wal-mart's u.s. lobbying activities for getting an access to india.according to the latest lobbying disclosure reports filed by wal-mart and its registered lobbyists with the u.s. senate and the house of representatives, the company spent close to $2 million (about rs 12 crore) on various lobbying activities during the second quarter ended june 30.however, no india-specific matter figures among close to three dozen issues discussed by wal-mart and its lobbyists with the lawmakers in the us during this period.this has come as a major departure from the prior period lobby disclosure reports, including that for the preceding quarter (january-march 2013) wherein 'discussions related to fdi in india' figured as one of the lobbying issues, the congressional records show.the company had spent a similar amount of about $2 million in the previous quarter as well on its lobbying activities, which are being undertaken by it directly as also through close to ten other registered lobby firms.the matters related to fdi rules in india have figured among the 'specific lobbying issues' for the company since at least 2008. it could not be ascertained whether wal-mart has permanently stopped lobbying on india-related issues, or it is only a temporary halt.wal-mart and many other overseas supermarket chains have been wanting to set shop for many years in india, which opened up this business for foreign players last year with a 51 per cent equity cap despite stiff political opposition.still, there are many restrictions, such as those on sourcing of products, that are keeping foreign multi-brand retailers away from the country.while wal-mart and other foreign retailers continue to seek further easing of rules in india to help them set up their businesses, the government is preparing a report for parliament on its wal-mart lobbying probe.the one-man probe panel could not satisfactorily conclude its inquiry as it could not get necessary details on various issues, including the exact amount of money spent on india-specific lobbying issues.the probe was ordered last december after it came to light that wal-mart had been spending millions of dollars on its lobbying activities in the us for years on various issues, including access to the indian market and the relevant regulations.as the probe was on, wal-mart continued to lobby on india-specific issues, among others, till the january-march quarter of this year, but has surprisingly halted the same now.without specifically mentioning the name of india or any other country in its latest quarter lobby disclosure report, the company has listed only generic matters like ""discussions regarding investments overseas"" and ""discussions regarding transatlantic trade and investment partnership"".wal-mart, on its part, has been maintaining that it has disclosed all its lobbying activities as per the u.s. rules and it did not violate any indian regulations in this regard. wal-mart spent a total amount of $6.13 million (about rs 33 crore) on lobbying for various issues, including on ""discussions related to fdi in india"" in 2012 alone.lobbying is a legal activity in the us, but the companies and their lobbyists are required to make quarterly disclosures about the same to the us congress.the wal-mart probe committee, headed by former chief justice of punjab and haryana high court mukul mudgal, was set up in january after the government announced in parliament that it would get investigated the issue.after looking into the matter for about three-and-a-half months, the committee submitted its report in may to the corporate affairs ministry. besides the us, the panel also tried to look into wal-mart's lobbying activities with government officials in india.in the meantime, wal-mart last month announced a sudden exit of raj jain, head of its indian venture with bharti group. mr. jain and wal-mart asia president & ceo scott price were the key managerial personnel who represented the company before the inquiry panel.separately, wal-mart is already facing a probe by the enforcement directorate here for alleged violation of fema (foreign exchange management act) norms.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });",0.044379800307219684,wal-mart halts india-specific lobbying us : report,"washington/new delhi : global retail giant wal-mart stopped lobbying u.s. lawmakers india-specific issues , continuously seeking support five years facilitate entry high growth indian market.the disclosure incidentally comes time indian government preparing report presented parliament next month based findings probe wal-mart ' u.s. lobbying activities getting access india.according latest lobbying disclosure reports filed wal-mart registered lobbyists u.s. senate house representatives , company spent close $ 2 million ( rs 12 crore ) various lobbying activities second quarter ended june 30.however , india-specific matter figures among close three dozen issues discussed wal-mart lobbyists lawmakers us period.this come major departure prior period lobby disclosure reports , including preceding quarter ( january-march 2013 ) wherein ' discussions related fdi india ' figured one lobbying issues , congressional records show.the company spent similar amount $ 2 million previous quarter well lobbying activities , undertaken directly also close ten registered lobby firms.the matters related fdi rules india figured among ' specific lobbying issues ' company since least 2008. could ascertained whether wal-mart permanently stopped lobbying india-related issues , temporary halt.wal-mart many overseas supermarket chains wanting set shop many years india , opened business foreign players last year 51 per cent equity cap despite stiff political opposition.still , many restrictions , sourcing products , keeping foreign multi-brand retailers away country.while wal-mart foreign retailers continue seek easing rules india help set businesses , government preparing report parliament wal-mart lobbying probe.the one-man probe panel could satisfactorily conclude inquiry could get necessary details various issues , including exact amount money spent india-specific lobbying issues.the probe ordered last december came light wal-mart spending millions dollars lobbying activities us years various issues , including access indian market relevant regulations.as probe , wal-mart continued lobby india-specific issues , among others , till january-march quarter year , surprisingly halted now.without specifically mentioning name india country latest quarter lobby disclosure report , company listed generic matters like "" discussions regarding investments overseas "" "" discussions regarding transatlantic trade investment partnership "" .wal-mart , part , maintaining disclosed lobbying activities per u.s. rules violate indian regulations regard. wal-mart spent total amount $ 6.13 million ( rs 33 crore ) lobbying various issues , including "" discussions related fdi india "" 2012 alone.lobbying legal activity us , companies lobbyists required make quarterly disclosures us congress.the wal-mart probe committee , headed former chief justice punjab haryana high court mukul mudgal , set january government announced parliament would get investigated issue.after looking matter three-and-a-half months , committee submitted report may corporate affairs ministry. besides us , panel also tried look wal-mart ' lobbying activities government officials india.in meantime , wal-mart last month announced sudden exit raj jain , head indian venture bharti group. mr. jain wal-mart asia president &amp; ceo scott price key managerial personnel represented company inquiry panel.separately , wal-mart already facing probe enforcement directorate alleged violation fema ( foreign exchange management act ) norms.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ;","{'bjp': 0, 'cong': 0}",0,0
2013-07-30,government blinks after walmart's reported inability to meet norms,"new delhi: after reports of the world's largest retailer walmart expressing its inability to the government on meeting the sourcing norm in the multi-brand segment, the department of industrial policy and promotion (dipp) has moved a note that seeks to change the norms of outsourcing.walmart had earlier reportedly told the government that it can procure only about 20 per cent from small industries against the 30 per cent procurement norm.while the government has not changed the 30 per cent local sourcing norms, it has revised the definition of small industries.currently, the foreign direct investment or fdi policy in multi brand retail says 30 per cent value of procurement of manufactured/ processed products shall be sourced from indian micro medium small enterprises (msmes) that have a total investment in plant and machinery not exceeding $1 million.the dipp has proposed to change this to $2 million.sourcing from agricultural cooperatives and farmer cooperatives would also be considered, the note has proposed.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });the government has also proposed to change the criterion for cities where multi-brand retail chains can open stores. as per the earlier norms, stores like walmart could be opened in cities that have above 10 lakh population as per the 2011 census. this norm has now been relaxed.the government has also clarified that the 50 per cent investment norm in back-end infrastructure for retailers like walmart would only be applicable to the first tranche of investment of $100 million.so, in simple terms if walmart were to invest $100 million in india in the first tranche, 50 per cent of it or $50 million would be towards setting up backend infrastructure.if walmart were to invest another $100 million, the 50 per cent ceiling in backend infrastructure would not apply.",-0.008155080213903746,government blinks walmart ' reported inability meet norms,"new delhi : reports world ' largest retailer walmart expressing inability government meeting sourcing norm multi-brand segment , department industrial policy promotion ( dipp ) moved note seeks change norms outsourcing.walmart earlier reportedly told government procure 20 per cent small industries 30 per cent procurement norm.while government changed 30 per cent local sourcing norms , revised definition small industries.currently , foreign direct investment fdi policy multi brand retail says 30 per cent value procurement manufactured/ processed products shall sourced indian micro medium small enterprises ( msmes ) total investment plant machinery exceeding $ 1 million.the dipp proposed change $ 2 million.sourcing agricultural cooperatives farmer cooperatives would also considered , note proposed.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; government also proposed change criterion cities multi-brand retail chains open stores. per earlier norms , stores like walmart could opened cities 10 lakh population per 2011 census. norm relaxed.the government also clarified 50 per cent investment norm back-end infrastructure retailers like walmart would applicable first tranche investment $ 100 million.so , simple terms walmart invest $ 100 million india first tranche , 50 per cent $ 50 million would towards setting backend infrastructure.if walmart invest another $ 100 million , 50 per cent ceiling backend infrastructure would apply .","{'bjp': 0, 'cong': 0}",0,0
2013-07-31,government to further liberalise fdi policy: chidambaram,"new delhi: faced with sliding rupee, finance minister p chidambaram today said government will further liberalise the fdi policy and encourage public sector undertakings to raise funds from overseas markets.addressing media on completion of one year as finance minister, he exuded confidence that economy would record a growth rate of 5.5 to 6 per cent in the current fiscal, up from 5 per cent a year ago.p. chidambaram, who took charge of the ministry on august 1 last year, said the government was also looking at raising import duty on non-essential luxury items and promoting exports to contain current account deficit (cad), which had soared to a high of 4.8 per cent of the gdp last fiscal.""we are looking at some compression in non-oil and non-gold import to curb demand for non-essential luxury items,"" he said.the other steps being considered by the government to deal with the cad include relaxing the external commercial borrowing (ecb) norms, attracting investments from sovereign wealth and pension funds and nri deposits.replying to questions on rupee, the minister said though he did not have fixed target in mind but he would endeavour to check volatility and end speculative trades on the domestic currency.the rupee slipped to the near record low level of 61.21 to a dollar in early trade today. it was trading at 61.20 but later recovered to 60.94 to a dollar.on the possibility of a sovereign bond issue to raise forex, he said, ""that is an option on the table but i will not rush into any decision"".the government recently relaxed the fdi policy raising the caps in several sectors and permitting foreign investment in many others under the automatic route.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });",0.0403030303030303,government liberalise fdi policy : chidambaram,"new delhi : faced sliding rupee , finance minister p chidambaram today said government liberalise fdi policy encourage public sector undertakings raise funds overseas markets.addressing media completion one year finance minister , exuded confidence economy would record growth rate 5.5 6 per cent current fiscal , 5 per cent year ago.p. chidambaram , took charge ministry august 1 last year , said government also looking raising import duty non-essential luxury items promoting exports contain current account deficit ( cad ) , soared high 4.8 per cent gdp last fiscal. "" looking compression non-oil non-gold import curb demand non-essential luxury items , "" said.the steps considered government deal cad include relaxing external commercial borrowing ( ecb ) norms , attracting investments sovereign wealth pension funds nri deposits.replying questions rupee , minister said though fixed target mind would endeavour check volatility end speculative trades domestic currency.the rupee slipped near record low level 61.21 dollar early trade today. trading 61.20 later recovered 60.94 dollar.on possibility sovereign bond issue raise forex , said , "" option table rush decision "" .the government recently relaxed fdi policy raising caps several sectors permitting foreign investment many others automatic route.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ;","{'bjp': 0, 'cong': 0}",0,0
2013-07-31,"government to further liberalise fdi policy, says chidambaram","new delhi: faced with sliding rupee, finance minister p. chidambaram today said the government will further liberalise the foreign direct investment (fdi) policy and encourage public sector undertakings to raise funds from overseas markets.addressing the media on the completion of one year as the finance minister, he exuded confidence that the economy would record a growth rate of 5.5 to 6 per cent in the current financial year, up from 5 per cent a year ago.mr. chidambaram, who took charge of the ministry on august 1 last year, said the government was also looking at raising the import duty on non-essential luxury items and promoting exports to contain current account deficit (cad), which had soared to a high of 4.8 per cent of the gdp in the last fiscal.""we are looking at some compression in non-oil and non-gold import to curb demand for non-essential luxury items,"" he said.the other steps being considered by the government to deal with the current account deficit include relaxing the external commercial borrowing (ecb) norms, attracting investments from sovereign wealth and pension funds and nri deposits.replying to questions on rupee, the minister said though he did not have a fixed target in mind but he would endeavour to check volatility and end speculative trades on the domestic currency.the rupee slipped to the near the record low level of 61.21 to the dollar in early trade today, but later recovered to close at 60.40 to the dollar.on the possibility of a sovereign bond issue to raise forex, he said: ""that is an option on the table but i will not rush into any decision.""the government recently relaxed the fdi policy raising the caps in several sectors and permitting foreign investment in many others under the automatic route.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });",0.032854545454545456,"government liberalise fdi policy , says chidambaram","new delhi : faced sliding rupee , finance minister p. chidambaram today said government liberalise foreign direct investment ( fdi ) policy encourage public sector undertakings raise funds overseas markets.addressing media completion one year finance minister , exuded confidence economy would record growth rate 5.5 6 per cent current financial year , 5 per cent year ago.mr. chidambaram , took charge ministry august 1 last year , said government also looking raising import duty non-essential luxury items promoting exports contain current account deficit ( cad ) , soared high 4.8 per cent gdp last fiscal. "" looking compression non-oil non-gold import curb demand non-essential luxury items , "" said.the steps considered government deal current account deficit include relaxing external commercial borrowing ( ecb ) norms , attracting investments sovereign wealth pension funds nri deposits.replying questions rupee , minister said though fixed target mind would endeavour check volatility end speculative trades domestic currency.the rupee slipped near record low level 61.21 dollar early trade today , later recovered close 60.40 dollar.on possibility sovereign bond issue raise forex , said : "" option table rush decision. "" government recently relaxed fdi policy raising caps several sectors permitting foreign investment many others automatic route.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ;","{'bjp': 0, 'cong': 0}",0,0
2013-08-01,government relaxes norms in fdi multi-brand retail,"new delhi: the government today relaxed norms for foreign direct investment or fdi in multi-brand retail, paving the way for retailers like wal-mart to set up shop in the country.the department of industrial policy and promotion (dipp) had earlier moved a note seeking to change the norms of outsourcing.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });the definition of small industries has been changed and now procurement of manufactured/ processed products can be sourced from indian micro medium small enterprises (msmes) that have a total investment of $2 million from the earlier cap of $1 million.",-0.048579545454545466,government relaxes norms fdi multi-brand retail,"new delhi : government today relaxed norms foreign direct investment fdi multi-brand retail , paving way retailers like wal-mart set shop country.the department industrial policy promotion ( dipp ) earlier moved note seeking change norms outsourcing.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; definition small industries changed procurement manufactured/ processed products sourced indian micro medium small enterprises ( msmes ) total investment $ 2 million earlier cap $ 1 million .","{'bjp': 0, 'cong': 0}",0,0
2013-08-01,government relaxes fdi in multi-brand retail norms,"new delhi: the government on thursday relaxed norms for foreign direct investment or fdi in multi-brand retail, paving the way for retailers like walmart to set up shop in the country.the department of industrial policy and promotion (dipp) had earlier moved a note seeking to change the norms of outsourcing.the definition of small industries has been changed and now procurement of manufactured/ processed products can be sourced from indian micro medium small enterprises (msmes) that have a total investment of $2 million from the earlier cap of $1 million.the government has also changed the criterion for cities where multi-brand retail chains can open stores. as per the earlier norm, stores like walmart could be opened in cities that have above 10 lakh population as per the 2011 census, which has now been relaxed. trade minister anand sharma said it would be left to the discretion of the state governments.the government has also clarified that the 50 per cent investment norm in the back-end infrastructure for retailers like walmart would only be applicable for the first tranche of investment of $100 million.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });so, in simple terms if walmart were to investment $100 million in india in the first tranche, 50 per cent of it or $50 million would be towards setting up backend infrastructure.if walmart were to invest another $100 million, the 50 per cent ceiling in backend infrastructure would not apply.walmart had earlier reportedly told the government that it can procure only 20 per cent from small industries against the 30 per cent procurement norm.however, the government has not slashed the 30 per cent local sourcing norm but has altered it saying that it will be applicable for the first engagement only.",0.005061983471074379,government relaxes fdi multi-brand retail norms,"new delhi : government thursday relaxed norms foreign direct investment fdi multi-brand retail , paving way retailers like walmart set shop country.the department industrial policy promotion ( dipp ) earlier moved note seeking change norms outsourcing.the definition small industries changed procurement manufactured/ processed products sourced indian micro medium small enterprises ( msmes ) total investment $ 2 million earlier cap $ 1 million.the government also changed criterion cities multi-brand retail chains open stores. per earlier norm , stores like walmart could opened cities 10 lakh population per 2011 census , relaxed. trade minister anand sharma said would left discretion state governments.the government also clarified 50 per cent investment norm back-end infrastructure retailers like walmart would applicable first tranche investment $ 100 million.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; , simple terms walmart investment $ 100 million india first tranche , 50 per cent $ 50 million would towards setting backend infrastructure.if walmart invest another $ 100 million , 50 per cent ceiling backend infrastructure would apply.walmart earlier reportedly told government procure 20 per cent small industries 30 per cent procurement norm.however , government slashed 30 per cent local sourcing norm altered saying applicable first engagement .","{'bjp': 0, 'cong': 0}",0,0
2013-08-01,cabinet approves 100 per cent fdi in telecom,"new delhi: in a major reform push, the government on thursday approved 100 per cent foreign direct investment (fdi) in the telecom sector, meeting a key demand of the fund-starved industry.it has been decided to increase fdi cap in telecom to 100 per cent from 74, up to 49 through automatic route and beyond that through foreign investment promotion board or fipb approval, commerce and industry minister anand sharma said after a meeting of the union cabinet.a presentation was made by department of industrial policy and promotion (dipp) following consultations with the the nodal ministries involved, he said.the idea behind increasing the fdi limit in the telecom sector is to help the industry get fresh funds to lower financial burden.googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });the moves brings relief for foreign partners in telecom companies as they can have complete ownership of the business.""foreign investors will no longer need to partner with indian investors in order to comply with regulatoryrequirements,"" pwc india's for executive director, tax and regulatory services, goldie dhama said. in 2012, there have been disputes among foreign investors with their india partners in firms like uninor and etisalat db. while telenor resolved issues with its indian partner unitech in uninor, etisalat decided to quit the country.telecom majors reliance communications, russian conglomerate controlled sistema controlled sstl, malaysian firm maxis controlled aircel, norwegian firm telenor welcomed the decision. industry analysts believe 100 per cent fdi in the telecom sector can attract investment of $10 billion in near to long term.",-0.03380681818181818,cabinet approves 100 per cent fdi telecom,"new delhi : major reform push , government thursday approved 100 per cent foreign direct investment ( fdi ) telecom sector , meeting key demand fund-starved industry.it decided increase fdi cap telecom 100 per cent 74 , 49 automatic route beyond foreign investment promotion board fipb approval , commerce industry minister anand sharma said meeting union cabinet.a presentation made department industrial policy promotion ( dipp ) following consultations nodal ministries involved , said.the idea behind increasing fdi limit telecom sector help industry get fresh funds lower financial burden.googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ; moves brings relief foreign partners telecom companies complete ownership business. "" foreign investors longer need partner indian investors order comply regulatoryrequirements , "" pwc india ' executive director , tax regulatory services , goldie dhama said. 2012 , disputes among foreign investors india partners firms like uninor etisalat db. telenor resolved issues indian partner unitech uninor , etisalat decided quit country.telecom majors reliance communications , russian conglomerate controlled sistema controlled sstl , malaysian firm maxis controlled aircel , norwegian firm telenor welcomed decision. industry analysts believe 100 per cent fdi telecom sector attract investment $ 10 billion near long term .","{'bjp': 0, 'cong': 0}",0,0
2013-08-02,government eases retail sector rules to lure foreign supermarkets,"new delhi: india relaxed sourcing and investment rules for the retail sector on thursday in a renewed attempt to attract foreign supermarket chains such as wal-mart stores and tesco.foreign companies have been keen to enter india's $500 billion retail market since the country allowed foreign investment in its supermarket sector in september 2012 but ambiguity around entry rules has kept them away.the issue remains politically controversial because of worries that millions of small shopkeepers could go out of business and india has so far not received a single application from any global retailer.a previously announced rule that foreign chains must source 30 per cent of their products locally when they enter had been a major sticking point.in the new announcement, the government retained the 30 per cent sourcing requirement but said it can be met over a period of five years initially and after that it has to be met on an annual basis.it also said that global chains will only have to invest 50 per cent of an ""initial"" mandatory investment of $100 million in setting up cold storages and warehouses as against the earlier policy, which said half of the entire investment by foreign chains in india had to be in building back-end infrastructure.""the new rules have removed some major stumbling blocks and should encourage foreign retailers to enter india,"" said devangshu dutta, who heads retail consultancy third eyesight.""although most retailers are still likely to wait for the outcome of the elections next year before they make a decision,"" he added.national elections in india are due by may 2014 and a change in government could result in the controversial retail reform, being reversed and any newly opened supermarkets being shut, according to industry officials.a wal-mart spokeswoman said the company was studying the revisions to the foreign direct investment policy.""we appreciate the government's willingness to consider our requests for clarity on conditions contained in the new fdi policy,"" she said in a statement.the revised policy also allowed global retailers to procure from small businesses that have intial investment in plant and machinery not exceeding $2 million - up from the limit of $1 million set out earlier to ensure modestly-sized indian companies benefit from the influx of foreign firms.these businesses can continue to remain suppliers even if they grow and cross the $2 million investment cap at a later stage, an essential requirement for global retailers who want to be sure of maintaining a stable supply chain in the country.the government allowed indian states that have decided to support foreign direct investment in retail to make a decision on where they would allow foreign retailers to set up shop. the earlier rule stated foreign chains can only open stores in cities with a population of more than a million.several indian states oppose moves to allow foreign supermarkets and currently only 11 out of 28 indian states have agreed to let foreign operators in.copyright @ thomson reuters 2013googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });",0.010304576376004949,government eases retail sector rules lure foreign supermarkets,"new delhi : india relaxed sourcing investment rules retail sector thursday renewed attempt attract foreign supermarket chains wal-mart stores tesco.foreign companies keen enter india ' $ 500 billion retail market since country allowed foreign investment supermarket sector september 2012 ambiguity around entry rules kept away.the issue remains politically controversial worries millions small shopkeepers could go business india far received single application global retailer.a previously announced rule foreign chains must source 30 per cent products locally enter major sticking point.in new announcement , government retained 30 per cent sourcing requirement said met period five years initially met annual basis.it also said global chains invest 50 per cent "" initial "" mandatory investment $ 100 million setting cold storages warehouses earlier policy , said half entire investment foreign chains india building back-end infrastructure. "" new rules removed major stumbling blocks encourage foreign retailers enter india , "" said devangshu dutta , heads retail consultancy third eyesight. "" although retailers still likely wait outcome elections next year make decision , "" added.national elections india due may 2014 change government could result controversial retail reform , reversed newly opened supermarkets shut , according industry officials.a wal-mart spokeswoman said company studying revisions foreign direct investment policy. "" appreciate government ' willingness consider requests clarity conditions contained new fdi policy , "" said statement.the revised policy also allowed global retailers procure small businesses intial investment plant machinery exceeding $ 2 million - limit $ 1 million set earlier ensure modestly-sized indian companies benefit influx foreign firms.these businesses continue remain suppliers even grow cross $ 2 million investment cap later stage , essential requirement global retailers want sure maintaining stable supply chain country.the government allowed indian states decided support foreign direct investment retail make decision would allow foreign retailers set shop. earlier rule stated foreign chains open stores cities population million.several indian states oppose moves allow foreign supermarkets currently 11 28 indian states agreed let foreign operators in.copyright @ thomson reuters 2013googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ;","{'bjp': 0, 'cong': 0}",0,0
2013-08-02,fdi in retail: what plagues the sector,"mumbai: india further eased foreign investment rules in retail on august 1 in a renewed attempt to attract global supermarket chains like wal-mart stores inc and tesco.foreign retailers have been keen to enter india's $500 billion retail market since the country allowed overseas investment in its supermarket sector in september 2012 but ambiguity around entry rules has kept them away.the issue also remains politically controversial because of worries that millions of small shopkeepers could go out of business and india has so far not received a single application from any global retailer.following are the key highlights of india's efforts to reform retail sector.november 2011 - india allowed foreign supermarket chains to enter the country and own up to 51 per cent in their indian operations in an attempt to bring in much needed capital from abroad and build its poor infrastructure supply chain.it also allowed single-brand retailers like swedish furniture giant ikea to own 100 per cent of their business in india.december 2011 - the government put the retail reform on hold, backtracking from its boldest measures in years in the face of political backlash from allies and opposition parties over worries that millions of small shopkeepers could go out of business.january 2012 - india formally eliminated ownership restrictions on foreign investment in single-brand retail but required that companies source 30 per cent from small local firms.june 2012 - new delhi began clearing the ground for a new push to open up the supermarket sector amid souring investor sentiment, double-digit food inflation and the threat of a credit-ratings downgrade.september 2012 - india revived the retail reform, allowing foreign supermarkets to buy up to 51 per cent in a local partner with restrictions around sourcing and investment in an effort to appease political opposition. local sourcing requirements for single brand retailers were diluted.june 2013 - the government issued a clarification and said global supermarket operators cannot acquire existing assets of indian companies and that the initial mandatory $100 million investment to set up supply chain infrastructure and stores must be in new assets.august 2013 - india relaxed sourcing and investment rules for supermarkets. it allowed retailers to meet 30 per cent sourcing requirement over 5 years initially and said they only have to invest 50 per cent of an ""initial"" mandatory investment of $100 million in setting up cold storages and warehouses.following are some facts on the retail sector in india:india's population is around 1.2 billion and the retail sector sees annual sales of $500 billion, with nearly 90 per cent of the market controlled by tiny family-run shops.organised retail makes up less than 10 per cent of the market but is expanding at 20 per cent a year, driven by the emergence of shopping centers and malls and a middle class of close to 300 million and whose numbers are growing at nearly 2 per cent a year.india allows full foreign ownership in single-brand retail and cash-and-carry or wholesale ventures. it allows 51 per cent ownership in supermarkets.copyright @ thomson reuters 2013googletag.cmd.push(function() { googletag.display(""adslotnativevideo""); });",0.007727788084930941,fdi retail : plagues sector,"mumbai : india eased foreign investment rules retail august 1 renewed attempt attract global supermarket chains like wal-mart stores inc tesco.foreign retailers keen enter india ' $ 500 billion retail market since country allowed overseas investment supermarket sector september 2012 ambiguity around entry rules kept away.the issue also remains politically controversial worries millions small shopkeepers could go business india far received single application global retailer.following key highlights india ' efforts reform retail sector.november 2011 - india allowed foreign supermarket chains enter country 51 per cent indian operations attempt bring much needed capital abroad build poor infrastructure supply chain.it also allowed single-brand retailers like swedish furniture giant ikea 100 per cent business india.december 2011 - government put retail reform hold , backtracking boldest measures years face political backlash allies opposition parties worries millions small shopkeepers could go business.january 2012 - india formally eliminated ownership restrictions foreign investment single-brand retail required companies source 30 per cent small local firms.june 2012 - new delhi began clearing ground new push open supermarket sector amid souring investor sentiment , double-digit food inflation threat credit-ratings downgrade.september 2012 - india revived retail reform , allowing foreign supermarkets buy 51 per cent local partner restrictions around sourcing investment effort appease political opposition. local sourcing requirements single brand retailers diluted.june 2013 - government issued clarification said global supermarket operators cannot acquire existing assets indian companies initial mandatory $ 100 million investment set supply chain infrastructure stores must new assets.august 2013 - india relaxed sourcing investment rules supermarkets. allowed retailers meet 30 per cent sourcing requirement 5 years initially said invest 50 per cent "" initial "" mandatory investment $ 100 million setting cold storages warehouses.following facts retail sector india : india ' population around 1.2 billion retail sector sees annual sales $ 500 billion , nearly 90 per cent market controlled tiny family-run shops.organised retail makes less 10 per cent market expanding 20 per cent year , driven emergence shopping centers malls middle class close 300 million whose numbers growing nearly 2 per cent year.india allows full foreign ownership single-brand retail cash-and-carry wholesale ventures. allows 51 per cent ownership supermarkets.copyright @ thomson reuters 2013googletag.cmd.push( function( ) { googletag.display( "" adslotnativevideo "" ) ; } ) ;","{'bjp': 0, 'cong': 0}",0,0
